	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	gene	databases	has_db
chr6:140489445-140498524:+	0.6620044596349	-27.2491409878856	5.38535453593499	-4.68848259096128	2.75238325282307e-06	0.000239981026534861	EI-circRNA	Plekha5	circAtlas:mmu-Plekha5_0022,circAtlas:mmu-Plekha5_0126	TRUE
chr6:140489445-140498524:-	0.6620044596349	-27.2491409878856	5.38535453593499	-4.68848259096128	2.75238325282307e-06	0.000239981026534861	EI-circRNA	Plekha5	circAtlas:mmu-Plekha5_0022,circAtlas:mmu-Plekha5_0126	TRUE
chr7:34050710-34053272:+	0.961523920565451	-26.475564979032	5.28948764516512	-4.62720902683343	3.70626404680985e-06	0.000320315495799948	EI-circRNA	Lsm14a	circAtlas:mmu-Lsm14a_0001,circAtlas:mmu-Lsm14a_0031	TRUE
chr7:34050710-34053272:-	0.961523920565451	-26.475564979032	5.28948764516512	-4.62720902683343	3.70626404680985e-06	0.000320315495799948	EI-circRNA	Lsm14a	circAtlas:mmu-Lsm14a_0001,circAtlas:mmu-Lsm14a_0031	TRUE
chr8:122531686-122533337:+	0.514490443998012	-26.3064359311564	5.27755090161141	-4.60562794832255	4.11223046205909e-06	0.000352310875021193	EI-circRNA	Klhdc4	circAtlas:mmu-Klhdc4_0003,circBase_lifted:hsa_circ_0040784	TRUE
chr8:122531686-122533337:-	0.514490443998012	-26.3064359311564	5.27755090161141	-4.60562794832255	4.11223046205909e-06	0.000352310875021193	EI-circRNA	Klhdc4	circAtlas:mmu-Klhdc4_0003,circBase_lifted:hsa_circ_0040784	TRUE
chr4:32643540-32646660:+	0.779868829659016	-26.9303895799762	5.44574317749655	-4.57795910813351	4.69534448125586e-06	0.000397900279120561	circRNA	Casp8ap2	circAtlas:mmu-Casp8ap2_0006	TRUE
chr4:32643540-32646660:-	0.779868829659016	-26.9303895799762	5.44574317749655	-4.57795910813351	4.69534448125586e-06	0.000397900279120561	circRNA	Casp8ap2	circAtlas:mmu-Casp8ap2_0006	TRUE
chr6:84980029-84982018:-	0.487403161314623	-26.9240987861654	5.44594316941957	-4.57663585733338	4.72512891723985e-06	0.000397900279120561	EI-circRNA	Exoc6b	circAtlas:mmu-Exoc6b_0043,circBase_lifted:hsa_circ_0001030	TRUE
chr6:84980030-84982018:+	0.487403161314623	-26.9240987861654	5.44594316941957	-4.57663585733338	4.72512891723985e-06	0.000397900279120561	EI-circRNA	Exoc6b	circAtlas:mmu-Exoc6b_0043,circBase_lifted:hsa_circ_0001030	TRUE
chr2:103603429-103604078:-	0.386090261946969	-26.8771307084656	5.44621875929986	-4.56778029086436	4.92916301981896e-06	0.000411564225870901	ciRNA	Caprin1	.	FALSE
chr2:103603430-103604078:+	0.386090261946969	-26.8771307084656	5.44621875929986	-4.56778029086436	4.92916301981896e-06	0.000411564225870901	ciRNA	Caprin1	.	FALSE
chr18:53402873-53403012:+	0.771815811897685	-26.7921362387044	5.44642155258944	-4.55200465100195	5.31371606270948e-06	0.000439944432839035	EI-circRNA	Gm54042,Snx24	.	FALSE
chr18:53402874-53403012:-	0.771815811897685	-26.7921362387044	5.44642155258944	-4.55200465100195	5.31371606270948e-06	0.000439944432839035	EI-circRNA	Gm54042,Snx24	.	FALSE
chr9:77682360-77686917:+	2.24755095045048	-25.273196657892	5.11552259356607	-4.54952475181387	5.37672096146366e-06	0.000441451193940172	EI-circRNA	Gclc	circAtlas:mmu-Gclc_0004	TRUE
chr9:77682360-77686917:-	2.24755095045048	-25.273196657892	5.11552259356607	-4.54952475181387	5.37672096146366e-06	0.000441451193940172	EI-circRNA	Gclc	circAtlas:mmu-Gclc_0004	TRUE
chr17:75795812-75810384:+	0.525619829143997	-26.6189359784934	5.44587596805452	-4.52065675437853	6.16480763462457e-06	0.000497086791560029	EI-circRNA	Rasgrp3	circAtlas:mmu-Rasgrp3_0008	TRUE
chr17:75795812-75810384:-	0.525619829143997	-26.6189359784934	5.44587596805452	-4.52065675437853	6.16480763462457e-06	0.000497086791560029	EI-circRNA	Rasgrp3	circAtlas:mmu-Rasgrp3_0008	TRUE
chr5:121669595-121675283:+	0.65090489923905	-26.6097832170572	5.44553739604703	-4.51925704062222	6.20570163530917e-06	0.000497086791560029	EI-circRNA	Mapkapk5	circAtlas:mmu-Mapkapk5_0005	TRUE
chr5:121669595-121675283:-	0.65090489923905	-26.6097832170572	5.44553739604703	-4.51925704062222	6.20570163530917e-06	0.000497086791560029	EI-circRNA	Mapkapk5	circAtlas:mmu-Mapkapk5_0005	TRUE
chr6:29878527-29886233:+	0.525619829143997	-26.6189359784934	5.44587596805452	-4.52065675437853	6.16480763462457e-06	0.000497086791560029	EI-circRNA	Ahcyl2	circAtlas:mmu-Ahcyl2_0034	TRUE
chr6:29878527-29886233:-	0.525619829143997	-26.6189359784934	5.44587596805452	-4.52065675437853	6.16480763462457e-06	0.000497086791560029	EI-circRNA	Ahcyl2	circAtlas:mmu-Ahcyl2_0034	TRUE
chr6:91227840-91234808:+	0.484156888290816	-26.5291574929484	5.44519190819782	-4.50473700587473	6.64551923086135e-06	0.000523799825776491	EI-circRNA	Fbln2	circAtlas:mmu-Fbln2_0001,circBase_lifted:hsa_circ_0064418	TRUE
chr6:91227840-91234808:-	0.484156888290816	-26.5291574929484	5.44519190819782	-4.50473700587473	6.64551923086135e-06	0.000523799825776491	EI-circRNA	Fbln2	circAtlas:mmu-Fbln2_0001,circBase_lifted:hsa_circ_0064418	TRUE
chr6:97970087-97973430:+	0.484156888290816	-26.5291574929484	5.44519190819782	-4.50473700587473	6.64551923086135e-06	0.000523799825776491	EI-circRNA	Mitf	circAtlas:mmu-Mitf_0002	TRUE
chr6:97970087-97973430:-	0.484156888290816	-26.5291574929484	5.44519190819782	-4.50473700587473	6.64551923086135e-06	0.000523799825776491	EI-circRNA	Mitf	circAtlas:mmu-Mitf_0002	TRUE
chr1:174420626-174440217:-	0.700969968537448	-26.4553898760277	5.44543068443765	-4.49099277783815	7.08919552477761e-06	0.000549970857542295	EI-circRNA	Fmn2	circAtlas:mmu-Fmn2_0030	TRUE
chr1:174420627-174440217:+	0.700969968537448	-26.4553898760277	5.44543068443765	-4.49099277783815	7.08919552477761e-06	0.000549970857542295	EI-circRNA	Fmn2	circAtlas:mmu-Fmn2_0030	TRUE
chr4:82236129-82238784:+	1.11101002389127	-26.4642379734357	5.44592519271237	-4.49220969949665	7.04879656711655e-06	0.000549970857542295	EI-circRNA	Nfib	circAtlas:mmu-Nfib_0026	TRUE
chr4:82236129-82238784:-	1.11101002389127	-26.4642379734357	5.44592519271237	-4.49220969949665	7.04879656711655e-06	0.000549970857542295	EI-circRNA	Nfib	circAtlas:mmu-Nfib_0026	TRUE
chr7:119398787-119404509:-	5.12107763606666	-19.8465135357878	3.97697403555202	-4.48746040991206	7.20772005012418e-06	0.000554797357764441	EI-circRNA	Rexo5	circAtlas:mmu-2610020H08Rik_0002,circBase_lifted:hsa_circ_0038390	TRUE
chr7:119398788-119404509:+	5.12107763606666	-19.8465135357878	3.97697403555202	-4.48746040991206	7.20772005012418e-06	0.000554797357764441	EI-circRNA	Rexo5	circAtlas:mmu-2610020H08Rik_0002,circBase_lifted:hsa_circ_0038390	TRUE
chr15:43355566-43377245:+	2.68639595191521	-18.4189998209278	3.66750919340572	-4.47688034441729	7.57416716442029e-06	0.000578484356491867	EI-circRNA	Gm53880,Emc2,Gm41316	circAtlas:mmu-Emc2_0005	TRUE
chr15:43355566-43377245:-	2.68639595191521	-18.4189998209278	3.66750919340572	-4.47688034441729	7.57416716442029e-06	0.000578484356491867	EI-circRNA	Gm53880,Emc2,Gm41316	circAtlas:mmu-Emc2_0005	TRUE
chr19:57719983-57744050:+	0.333604130803667	-26.277819574343	5.44700482108179	-4.45709529765413	8.30776771213431e-06	0.000629632933721564	EI-circRNA	Atrnl1	circAtlas:mmu-Atrnl1_0026	TRUE
chr19:57719984-57744050:-	0.333604130803667	-26.277819574343	5.44700482108179	-4.45709529765413	8.30776771213431e-06	0.000629632933721564	EI-circRNA	Atrnl1	circAtlas:mmu-Atrnl1_0026	TRUE
chr9:96600262-96614366:-	0.421725563843483	-26.2582463998481	5.44611212825432	-4.45423190499454	8.41940596382287e-06	0.000633222879836373	partially_intergenic-circRNA	E030011O05Rik,Zbtb38	circAtlas:mmu-Zbtb38_0001,circAtlas:mmu-Zbtb38_0014	TRUE
chr9:96600263-96614366:+	0.421725563843483	-26.2582463998481	5.44611212825432	-4.45423190499454	8.41940596382287e-06	0.000633222879836373	partially_intergenic-circRNA	E030011O05Rik,Zbtb38	circAtlas:mmu-Zbtb38_0001,circAtlas:mmu-Zbtb38_0014	TRUE
chr12:83341136-83417438:+	0.233571291464283	-26.1661347751927	5.44633558207742	-4.43713656843283	9.11634589725104e-06	0.000680445439035348	EI-circRNA	Dpf3	circAtlas:mmu-Dpf3_0005,circAtlas:mmu-Dpf3_0025	TRUE
chr12:83341136-83417438:-	0.233571291464283	-26.1661347751927	5.44633558207742	-4.43713656843283	9.11634589725104e-06	0.000680445439035348	EI-circRNA	Dpf3	circAtlas:mmu-Dpf3_0005,circAtlas:mmu-Dpf3_0025	TRUE
chr2:25842689-25856960:-	1.88873649634905	-18.8896515284028	3.82410628881223	-4.41662711567799	1.00252954468919e-05	0.000742663333763174	EI-circRNA	Camsap1	circAtlas:mmu-Camsap1_0014,circAtlas:mmu-Camsap1_0003,circBase_lifted:hsa_circ_0089494	TRUE
chr2:25842690-25856960:+	1.88873649634905	-18.8896515284028	3.82410628881223	-4.41662711567799	1.00252954468919e-05	0.000742663333763174	EI-circRNA	Camsap1	circAtlas:mmu-Camsap1_0014,circAtlas:mmu-Camsap1_0003,circBase_lifted:hsa_circ_0089494	TRUE
chr1:189511703-189530878:+	3.09585263576182	-19.2076287372643	3.91527301858018	-4.39500097582068	1.10772256141651e-05	0.000814465413160909	EI-circRNA	Ptpn14	circAtlas:mmu-Ptpn14_0009	TRUE
chr1:189511703-189530878:-	3.09585263576182	-19.2076287372643	3.91527301858018	-4.39500097582068	1.10772256141651e-05	0.000814465413160909	EI-circRNA	Ptpn14	circAtlas:mmu-Ptpn14_0009	TRUE
chr3:86198733-86352780:+	1.10842724352325	-19.9811647621444	4.09507339502054	-4.39092612699174	1.12868885411712e-05	0.00082373384705103	EI-circRNA	Lrba,Gm40083,Gm23850,Gm25039	circAtlas:mmu-Lrba_0091,circAtlas:mmu-Lrba_0146	TRUE
chr3:86198734-86352780:-	1.10842724352325	-19.9811647621444	4.09507339502054	-4.39092612699174	1.12868885411712e-05	0.00082373384705103	EI-circRNA	Lrba,Gm40083,Gm23850,Gm25039	circAtlas:mmu-Lrba_0091,circAtlas:mmu-Lrba_0146	TRUE
chr14:58094066-58103098:+	1.27906444335441	-25.7184429275422	5.44512359717337	-4.35590533516166	1.32518043034238e-05	0.000960025013966786	EI-circRNA	Zdhhc20	circAtlas:mmu-Zdhhc20_0012	TRUE
chr14:58094067-58103098:-	1.27906444335441	-25.7184429275422	5.44512359717337	-4.35590533516166	1.32518043034238e-05	0.000960025013966786	EI-circRNA	Zdhhc20	circAtlas:mmu-Zdhhc20_0012	TRUE
chr1:156448408-156458999:-	1.05487099159876	-25.7062983694588	5.44521069235153	-4.35360534400574	1.33916698261018e-05	0.000963076109209259	EI-circRNA	Abl2	circAtlas:mmu-Abl2_0004	TRUE
chr1:156448409-156458999:+	1.05487099159876	-25.7062983694588	5.44521069235153	-4.35360534400574	1.33916698261018e-05	0.000963076109209259	EI-circRNA	Abl2	circAtlas:mmu-Abl2_0004	TRUE
chr12:35128898-35132970:+	0.777978218040879	-25.6311676211107	5.446102213323	-4.33909733888228	1.43069147312241e-05	0.00102092160892311	EI-circRNA	Snx13	circAtlas:mmu-Snx13_0032	TRUE
chr12:35128898-35132970:-	0.777978218040879	-25.6311676211107	5.446102213323	-4.33909733888228	1.43069147312241e-05	0.00102092160892311	EI-circRNA	Snx13	circAtlas:mmu-Snx13_0032	TRUE
chr2:166451657-166455180:+	4.8133728458701	-19.6235804772366	4.06295902494337	-4.33762200628697	1.4403258425812e-05	0.00102092160892311	EI-circRNA	Prex1	circAtlas:mmu-Prex1_0004,circBase_lifted:hsa_circ_0003539	TRUE
chr2:166451657-166455180:-	4.8133728458701	-19.6235804772366	4.06295902494337	-4.33762200628697	1.4403258425812e-05	0.00102092160892311	EI-circRNA	Prex1	circAtlas:mmu-Prex1_0004,circBase_lifted:hsa_circ_0003539	TRUE
chr12:104678439-104698246:+	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	Dicer1	circAtlas:mmu-Dicer1_0011,circAtlas:mmu-Dicer1_0050	TRUE
chr12:104678439-104698246:-	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	Dicer1	circAtlas:mmu-Dicer1_0011,circAtlas:mmu-Dicer1_0050	TRUE
chr19:11452637-11457763:-	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	BE692007,Ms4a6c	circAtlas:mmu-Ms4a6c_0001	TRUE
chr19:11452638-11457763:+	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	BE692007,Ms4a6c	circAtlas:mmu-Ms4a6c_0001	TRUE
chr2:68144707-68144947:-	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	Stk39	circAtlas:mmu-Stk39_0025	TRUE
chr2:68144708-68144947:+	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	Stk39	circAtlas:mmu-Stk39_0025	TRUE
chr3:20118729-20162287:+	0.654262573096535	-25.5214849219184	5.4460186362296	-4.31902394998098	1.56720775829956e-05	0.00108970618267634	EI-circRNA	Hltf	circAtlas:mmu-Hltf_0002,circAtlas:mmu-Hltf_0035,circAtlas:mmu-Hltf_0024,circAtlas:mmu-Hltf_0040,circAtlas:mmu-Hltf_0053,circBase_lifted:hsa_circ_0067698	TRUE
chr3:20118730-20162287:-	0.654262573096535	-25.5214849219184	5.4460186362296	-4.31902394998098	1.56720775829956e-05	0.00108970618267634	EI-circRNA	Hltf	circAtlas:mmu-Hltf_0002,circAtlas:mmu-Hltf_0035,circAtlas:mmu-Hltf_0024,circAtlas:mmu-Hltf_0040,circAtlas:mmu-Hltf_0053,circBase_lifted:hsa_circ_0067698	TRUE
chr3:132610418-132615776:+	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	Npnt	circAtlas:mmu-Npnt_0002	TRUE
chr3:132610418-132615776:-	0.569818806931854	-25.500725939411	5.44569886365625	-4.31546556792759	1.59266876737267e-05	0.00108970618267634	EI-circRNA	Npnt	circAtlas:mmu-Npnt_0002	TRUE
chr7:141937194-141939275:-	0.741742106184469	-25.4415978794323	5.4462537738193	-4.30416922401202	1.67613512817486e-05	0.0011389049207133	EI-circRNA	Ctsd	circAtlas:mmu-Ctsd_0006,circAtlas:mmu-Ctsd_0001	TRUE
chr7:141937195-141939275:+	0.741742106184469	-25.4415978794323	5.4462537738193	-4.30416922401202	1.67613512817486e-05	0.0011389049207133	EI-circRNA	Ctsd	circAtlas:mmu-Ctsd_0006,circAtlas:mmu-Ctsd_0001	TRUE
chr13:8885332-8887059:+	1.93222185674551	-25.3841028574801	5.44501240451632	-4.294591292039	1.75015453711953e-05	0.0011810546285596	EI-circRNA	Wdr37	circAtlas:mmu-Wdr37_0001,circAtlas:mmu-Wdr37_0032,circBase_lifted:hsa_circ_0005792,circBase_lifted:hsa_circ_0017465	TRUE
chr13:8885332-8887059:-	1.93222185674551	-25.3841028574801	5.44501240451632	-4.294591292039	1.75015453711953e-05	0.0011810546285596	EI-circRNA	Wdr37	circAtlas:mmu-Wdr37_0001,circAtlas:mmu-Wdr37_0032,circBase_lifted:hsa_circ_0005792,circBase_lifted:hsa_circ_0017465	TRUE
chr17:10435089-10501910:+	0.267859015536179	-25.3461609204068	5.44617570810206	-4.28670725508831	1.81341013850298e-05	0.00120854154288948	EI-circRNA	Qki	circAtlas:mmu-Qk_0006,circAtlas:mmu-Qk_0037,circAtlas:mmu-Qk_0068,circAtlas:mmu-Qk_0072	TRUE
chr17:10435089-10501910:-	0.267859015536179	-25.3461609204068	5.44617570810206	-4.28670725508831	1.81341013850298e-05	0.00120854154288948	EI-circRNA	Qki	circAtlas:mmu-Qk_0006,circAtlas:mmu-Qk_0037,circAtlas:mmu-Qk_0068,circAtlas:mmu-Qk_0072	TRUE
chr7:27882489-27883952:+	0.864185497951294	-25.3422515159897	5.44557629631838	-4.28646120186965	1.81541891243484e-05	0.00120854154288948	EI-circRNA	Dyrk1b	circAtlas:mmu-Dyrk1b_0004,circBase_lifted:hsa_circ_0051028	TRUE
chr7:27882489-27883952:-	0.864185497951294	-25.3422515159897	5.44557629631838	-4.28646120186965	1.81541891243484e-05	0.00120854154288948	EI-circRNA	Dyrk1b	circAtlas:mmu-Dyrk1b_0004,circBase_lifted:hsa_circ_0051028	TRUE
chr5:87925915-87929747:+	57.9100932806379	-25.3026793435195	5.44555513978063	-4.27921097948119	1.8755701339133e-05	0.0012402050164014	EI-circRNA	Csn1s2a	.	FALSE
chr5:87925916-87929747:-	57.9100932806379	-25.3026793435195	5.44555513978063	-4.27921097948119	1.8755701339133e-05	0.0012402050164014	EI-circRNA	Csn1s2a	.	FALSE
chr2:37433114-37453645:+	0.385490741719641	-25.3026364873651	5.44750992208688	-4.27766756199649	1.88861785692802e-05	0.00124050716235889	EI-circRNA	Rabgap1	circAtlas:mmu-Rabgap1_0054,circAtlas:mmu-Rabgap1_0042,circAtlas:mmu-Rabgap1_0062,circAtlas:mmu-Rabgap1_0074	TRUE
chr2:37433115-37453645:-	0.385490741719641	-25.3026364873651	5.44750992208688	-4.27766756199649	1.88861785692802e-05	0.00124050716235889	EI-circRNA	Rabgap1	circAtlas:mmu-Rabgap1_0054,circAtlas:mmu-Rabgap1_0042,circAtlas:mmu-Rabgap1_0062,circAtlas:mmu-Rabgap1_0074	TRUE
chr1:58456172-58456542:+	4.82502029549622	-19.8198832756379	4.24306658126407	-4.19976517793156	2.67191939530836e-05	0.00173191354225497	EI-circRNA	Clk1	circAtlas:mmu-Clk1_0003	TRUE
chr1:58456172-58456542:-	4.82502029549622	-19.8198832756379	4.24306658126407	-4.19976517793156	2.67191939530836e-05	0.00173191354225497	EI-circRNA	Clk1	circAtlas:mmu-Clk1_0003	TRUE
chr3:129097364-129115150:+	0.647248403824837	-24.8744021184766	5.44570976968322	-4.20044458590513	2.66391364208845e-05	0.00173191354225497	EI-circRNA	Enpep	circAtlas:mmu-Enpep_0001,circAtlas:mmu-Enpep_0005,circAtlas:mmu-Enpep_0006	TRUE
chr3:129097364-129115150:-	0.647248403824837	-24.8744021184766	5.44570976968322	-4.20044458590513	2.66391364208845e-05	0.00173191354225497	EI-circRNA	Enpep	circAtlas:mmu-Enpep_0001,circAtlas:mmu-Enpep_0005,circAtlas:mmu-Enpep_0006	TRUE
chr12:73225979-73265916:+	3.10173787179143	-19.4296762788674	4.15635599699108	-4.19349937577179	2.74683833097342e-05	0.00176883821280494	EI-circRNA	Gm51250,Mnat1	circAtlas:mmu-Mnat1_0001,circAtlas:mmu-Mnat1_0011,circAtlas:mmu-Mnat1_0003,circBase:mm9_circ_005234,circBase_lifted:hsa_circ_0004244,circBase_lifted:hsa_circ_0008215	TRUE
chr12:73225979-73265916:-	3.10173787179143	-19.4296762788674	4.15635599699108	-4.19349937577179	2.74683833097342e-05	0.00176883821280494	EI-circRNA	Gm51250,Mnat1	circAtlas:mmu-Mnat1_0001,circAtlas:mmu-Mnat1_0011,circAtlas:mmu-Mnat1_0003,circBase:mm9_circ_005234,circBase_lifted:hsa_circ_0004244,circBase_lifted:hsa_circ_0008215	TRUE
chr6:119801346-119802170:+	0.5532721890051	-24.8264939546919	5.44611480445	-4.19133543348011	2.77317302389593e-05	0.00177420046869706	EI-circRNA	Erc1	circAtlas:mmu-Erc1_0012,circBase_lifted:hsa_circ_0000373	TRUE
chr6:119801347-119802170:-	0.5532721890051	-24.8264939546919	5.44611480445	-4.19133543348011	2.77317302389593e-05	0.00177420046869706	EI-circRNA	Erc1	circAtlas:mmu-Erc1_0012,circBase_lifted:hsa_circ_0000373	TRUE
chr15:91381595-91400697:+	0.713704148409881	-24.7987815139233	5.44312730097964	-4.18854460923963	2.80749129071361e-05	0.00178456825430683	EI-circRNA	Slc2a13	circAtlas:mmu-Slc2a13_0005,circBase:mm9_circ_011334,circBase_lifted:hsa_circ_0007918	TRUE
chr15:91381595-91400697:-	0.713704148409881	-24.7987815139233	5.44312730097964	-4.18854460923963	2.80749129071361e-05	0.00178456825430683	EI-circRNA	Slc2a13	circAtlas:mmu-Slc2a13_0005,circBase:mm9_circ_011334,circBase_lifted:hsa_circ_0007918	TRUE
chr3:79386793-79389186:-	0.521580510313607	-24.7774458891839	5.44671973507037	-4.18186486492491	2.89127806599634e-05	0.00182604597084801	EI-circRNA	Fnip2	circAtlas:mmu-Fnip2_0013	TRUE
chr3:79386794-79389186:+	0.521580510313607	-24.7774458891839	5.44671973507037	-4.18186486492491	2.89127806599634e-05	0.00182604597084801	EI-circRNA	Fnip2	circAtlas:mmu-Fnip2_0013	TRUE
chr7:70139616-70144505:-	0.383706309791826	-24.746925113339	5.44624465602463	-4.17662564757835	2.95865344232454e-05	0.00185669637200653	partially_intergenic-circRNA	Gm7656	circAtlas:mmu-intergenic_001274	TRUE
chr7:70139617-70144505:+	0.383706309791826	-24.746925113339	5.44624465602463	-4.17662564757835	2.95865344232454e-05	0.00185669637200653	partially_intergenic-circRNA	Gm7656	circAtlas:mmu-intergenic_001274	TRUE
chr10:45219129-45230988:+	0.486881960798004	-24.6864724252236	5.44661212918216	-4.16524472225089	3.11018761779407e-05	0.0019394381964757	EI-circRNA	Bves	circAtlas:mmu-Bves_0002	TRUE
chr10:45219129-45230988:-	0.486881960798004	-24.6864724252236	5.44661212918216	-4.16524472225089	3.11018761779407e-05	0.0019394381964757	EI-circRNA	Bves	circAtlas:mmu-Bves_0002	TRUE
chr2:166779291-166781705:+	0.359403287966773	-24.6744792257931	5.44703871924048	-4.16271673371815	3.14483404646492e-05	0.0019487092731318	EI-circRNA	Cse1l	circBase_lifted:hsa_circ_0060754	TRUE
chr2:166779294-166781705:-	0.359403287966773	-24.6744792257931	5.44703871924048	-4.16271673371815	3.14483404646492e-05	0.0019487092731318	EI-circRNA	Cse1l	circBase_lifted:hsa_circ_0060754	TRUE
chr12:85165132-85166118:+	0.497996712738273	-24.6225153592816	5.44572403408845	-4.15417953933619	3.26456780088844e-05	0.00201025964114084	EI-circRNA	Dlst	circAtlas:mmu-Dlst_0009,circAtlas:mmu-Dlst_0030	TRUE
chr12:85165132-85166118:-	0.497996712738273	-24.6225153592816	5.44572403408845	-4.15417953933619	3.26456780088844e-05	0.00201025964114084	EI-circRNA	Dlst	circAtlas:mmu-Dlst_0009,circAtlas:mmu-Dlst_0030	TRUE
chr13:59621502-59692265:+	0.522226518729987	-24.6125097212894	5.44654060621358	-4.15171966137412	3.29986327546814e-05	0.00201937285227018	EI-circRNA	Agtpbp1	circAtlas:mmu-Agtpbp1_0042,circAtlas:mmu-Agtpbp1_0156,circAtlas:mmu-Agtpbp1_0081,circAtlas:mmu-Agtpbp1_0165	TRUE
chr13:59621502-59692265:-	0.522226518729987	-24.6125097212894	5.44654060621358	-4.15171966137412	3.29986327546814e-05	0.00201937285227018	EI-circRNA	Agtpbp1	circAtlas:mmu-Agtpbp1_0042,circAtlas:mmu-Agtpbp1_0156,circAtlas:mmu-Agtpbp1_0081,circAtlas:mmu-Agtpbp1_0165	TRUE
chr16:70157746-70238207:+	0.464777621951564	-24.3835168729111	5.44770284806507	-4.10879915758645	3.97721765885024e-05	0.00240402067385411	EI-circRNA	Gbe1	circAtlas:mmu-Gbe1_0016,circBase_lifted:hsa_circ_0066588	TRUE
chr16:70157746-70238207:-	0.464777621951564	-24.3835168729111	5.44770284806507	-4.10879915758645	3.97721765885024e-05	0.00240402067385411	EI-circRNA	Gbe1	circAtlas:mmu-Gbe1_0016,circBase_lifted:hsa_circ_0066588	TRUE
chr17:75486031-75534236:+	0.475431191426477	-24.3865839023519	5.4472400091029	-4.10971131526087	3.96154052906452e-05	0.00240402067385411	EI-circRNA	Ltbp1	circAtlas:mmu-Ltbp1_0001	TRUE
chr17:75486032-75534236:-	0.475431191426477	-24.3865839023519	5.4472400091029	-4.10971131526087	3.96154052906452e-05	0.00240402067385411	EI-circRNA	Ltbp1	circAtlas:mmu-Ltbp1_0001	TRUE
chr7:115400604-115543197:+	0.284108257680804	-24.2558020015664	5.44615627795345	-4.08651549197367	4.37900258906974e-05	0.00262331643642392	EI-circRNA	Sox6	circAtlas:mmu-Sox6_0028,circBase_lifted:hsa_circ_0021352	TRUE
chr7:115400604-115543197:-	0.284108257680804	-24.2558020015664	5.44615627795345	-4.08651549197367	4.37900258906974e-05	0.00262331643642392	EI-circRNA	Sox6	circAtlas:mmu-Sox6_0028,circBase_lifted:hsa_circ_0021352	TRUE
chr8:57017593-57022445:+	3.99450794383155	-20.4677858525147	4.52074092828156	-4.08512368779663	4.40533433795553e-05	0.00262331643642392	EI-circRNA	Fbxo8	circAtlas:mmu-Fbxo8_0003,circAtlas:mmu-Fbxo8_0006,circAtlas:mmu-Fbxo8_0002,circAtlas:mmu-Fbxo8_0008	TRUE
chr8:57017593-57022445:-	3.99450794383155	-20.4677858525147	4.52074092828156	-4.08512368779663	4.40533433795553e-05	0.00262331643642392	EI-circRNA	Fbxo8	circAtlas:mmu-Fbxo8_0003,circAtlas:mmu-Fbxo8_0006,circAtlas:mmu-Fbxo8_0002,circAtlas:mmu-Fbxo8_0008	TRUE
chrX:73317383-73317632:+	0.541989570716342	-24.2438349825115	5.44610415677378	-4.0843572473444	4.41989879164041e-05	0.00262331643642392	EI-circRNA	Dnase1l1	.	FALSE
chrX:73317383-73317632:-	0.541989570716342	-24.2438349825115	5.44610415677378	-4.0843572473444	4.41989879164041e-05	0.00262331643642392	EI-circRNA	Dnase1l1	.	FALSE
chr15:85577737-85588491:+	0.812704382965072	-24.2374467146563	5.44709066342994	-4.08244475605144	4.4564407580498e-05	0.00262916662087938	EI-circRNA	Lncppara	circAtlas:mmu-intergenic_001114,circBase_lifted:hsa_circ_0008668	TRUE
chr15:85577738-85588491:-	0.812704382965072	-24.2374467146563	5.44709066342994	-4.08244475605144	4.4564407580498e-05	0.00262916662087938	EI-circRNA	Lncppara	circAtlas:mmu-intergenic_001114,circBase_lifted:hsa_circ_0008668	TRUE
chr5:134525082-134529003:-	2.60663021831818	-18.9439371335581	4.18232532330724	-4.05131973812105	5.0929555039391e-05	0.00298680619658095	EI-circRNA	Clip2	circAtlas:mmu-Clip2_0003	TRUE
chr5:134525083-134529003:+	2.60663021831818	-18.9439371335581	4.18232532330724	-4.05131973812105	5.0929555039391e-05	0.00298680619658095	EI-circRNA	Clip2	circAtlas:mmu-Clip2_0003	TRUE
chr2:76596062-76612833:+	0.454783883549669	-24.01087254165	5.44509285402154	-4.04233189988552	5.29222509159452e-05	0.00308530459851686	EI-circRNA	Ttn	.	FALSE
chr2:76596062-76612833:-	0.454783883549669	-24.01087254165	5.44509285402154	-4.04233189988552	5.29222509159452e-05	0.00308530459851686	EI-circRNA	Ttn	.	FALSE
