circ_id	gene_id	aging_24m_ESR1_no_3	antiHormonal_20m_CYP19A1_tamoxifen_2m_3	aging_12m_ESR1_no_3	aging_12m_ESR1_1w_2	aging_12m_CYP19A1_no_2	antiHormonal_20m_CYP19A1_tamoxifen_2m_2	aging_12m_CYP19A1_no_3	aging_24m_CYP19A1_6m_1	aging_18m_CYP19A1_no_3	aging_18m_ESR1_1w_2	antiHormonal_20m_ESR1_tamoxifen_2m_1	aging_24m_CYP19A1_no_2	aging_24m_CYP19A1_12m_1	aging_24m_CYP19A1_6m_2	aging_12m_CYP19A1_1w_1	antiHormonal_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_letrozole_2m_2	aging_24m_ESR1_no_2	antiHormonal_20m_ESR1_tamoxifen_2m_2	antiHormonal_20m_CYP19A1_no_3	aging_12m_CYP19A1_1w_3	aging_30m_ESR1_18m_3	aging_24m_CYP19A1_no_1	aging_24m_CYP19A1_12m_2	aging_12m_ESR1_no_2	aging_30m_CYP19A1_18m_3	aging_30m_CYP19A1_18m_1	aging_24m_ESR1_6m_2	aging_18m_ESR1_no_2	aging_30m_ESR1_18m_1	antiHormonal_18m_ESR1_no_1	aging_18m_CYP19A1_1w_3	aging_18m_ESR1_no_1	aging_18m_ESR1_1w_1	antiHormonal_18m_CYP19A1_no_1	aging_24m_ESR1_12m_3	aging_24m_ESR1_no_1	antiHormonal_20m_ESR1_tamoxifen_2m_3	antiHormonal_20m_ESR1_no_3	antiHormonal_20m_CYP19A1_no_2	aging_18m_CYP19A1_1w_1	aging_24m_ESR1_12m_1	antiHormonal_20m_CYP19A1_tamoxifen_2m_1	aging_18m_ESR1_1w_3	antiHormonal_20m_ESR1_no_1	antiHormonal_20m_CYP19A1_letrozole_2m_1	aging_24m_ESR1_6m_1	antiHormonal_18m_ESR1_no_3	aging_18m_ESR1_no_3	aging_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_no_2	antiHormonal_18m_ESR1_no_2	aging_24m_CYP19A1_12m_3	aging_18m_CYP19A1_no_1	aging_24m_ESR1_6m_3	antiHormonal_18m_CYP19A1_no_3	antiHormonal_20m_CYP19A1_letrozole_2m_3	antiHormonal_20m_CYP19A1_no_1	aging_24m_CYP19A1_6m_3	aging_30m_ESR1_18m_2	antiHormonal_20m_CYP19A1_letrozole_2m_2	aging_12m_ESR1_1w_3	aging_24m_ESR1_12m_2	aging_12m_CYP19A1_no_1	aging_12m_ESR1_no_1	aging_30m_CYP19A1_18m_2	antiHormonal_20m_ESR1_letrozole_2m_1	aging_12m_CYP19A1_1w_2	aging_12m_ESR1_1w_1	antiHormonal_20m_ESR1_letrozole_2m_3	aging_24m_CYP19A1_no_3	aging_18m_CYP19A1_1w_2
chr2:73342510-73342662:+												1																																																	1									1			
chr2:73649568-73649703:+																																												2																													
chr2:74537164-74537265:-																	1																																																								
chr2:74706649-74706749:-						1																															1																																				
chr2:75492511-75492649:-				1																												2								3	1								1										1						1								
chr2:75506081-75506317:+																																	1																																								
chr2:75506252-75506618:+																										1																																															
chr2:75506394-75506475:+						1																																																																			
chr2:75507193-75507319:+																							1			1																																															
chr2:75759216-75759367:-																	1																																																								
chr2:76255855-76255997:-																																																											1														
chr2:76526332-76526428:-																																																			1				1																		
chr2:76534734-76535104:+																																																														3											
chr2:76535106-76535285:+																																								1																																	
chr2:76535202-76535285:+							1		1																												1																									1						1			1		
chr2:76535286-76535410:+																		1			1																1																			2																	
chr2:76535291-76535494:+																																																										1															
chr2:76535416-76535494:+																																					1					1		1																								1					
chr2:76537173-76541408:+																																													1																												
chr2:76538811-76538958:+																																																																							2		
chr2:76539457-76539724:+																														1																																											
chr2:76540023-76540349:+																																																											2														
chr2:76540038-76540208:+													1																												1																			1	2												1
chr2:76540657-76540731:+																																																												1													
chr2:76540657-76540764:+																																					1								1																												1
chr2:76541045-76541311:+																																		1																																							
chr2:76541476-76541751:+																																																				1																					
chr2:76543896-76543986:+			1									1											1							1				1																				1								1											
chr2:76544926-76545088:+																		1																																									1														
chr2:76545154-76545680:+																											1																																														
chr2:76545158-76545795:+																																									1																																
chr2:76545192-76545609:+																																																														1											
chr2:76545574-76545795:+																																	1																																								
chr2:76545990-76546168:+																							2																																																		
chr2:76547553-76547666:+																																							1		1												1								1												
chr2:76548061-76550523:+																																									1																																
chr2:76548690-76548793:+																							1																															1																			
chr2:76549462-76558884:+																																																			2				2																		
chr2:76550910-76552050:+																																																																									2
chr2:76551229-76552094:+																																																																									1
chr2:76553978-76554111:+																																																											1							1							
chr2:76555803-76555931:+																																																																				1					
chr2:76556283-76556358:+																																																								1																	
chr2:76557159-76559956:+																												1																																													
chr2:76557729-76568075:+																																																																				2					
chr2:76559728-76571385:+				1																																																																					
chr2:76559964-76560173:+			1				1					1																												2													1																				
chr2:76560224-76560351:+																				1																			1																																		1
chr2:76561122-76561216:+												1																																																													
chr2:76561369-76561444:+																					1																																																				
chr2:76564309-76564487:+																																																																				1					
chr2:76564317-76564556:+																																								1																																	
chr2:76564563-76564760:+			1																																																						1																
chr2:76564654-76564751:+									1											1	2													4					1	1																	1	1		2								1	1		1		1
chr2:76565133-76565265:+																																																1																									
chr2:76565201-76565299:+								1	1			1											1									1								1		1											1				1	2				1						1					
chr2:76565266-76565348:+			4				2													1	2		2				2			1		3		5					5		1			1	1	1	4						1	1		1			1	1		1				1		3	1		5		7
chr2:76565266-76565441:+																																													1																												
chr2:76566719-76566846:+																																1																																							2		
chr2:76566719-76566884:+																																																											1														
chr2:76568277-76568453:+				1														1																1																																							
chr2:76568332-76568453:+																																																													1												
chr2:76568454-76568658:+																																																											1														
chr2:76568659-76569181:+																																																																							2		
chr2:76569155-76569260:+			1				2																																			1																				2											1
chr2:76569913-76569993:+																			1	1																																																					
chr2:76570373-76570542:+																							1																																																		
chr2:76570484-76573753:+																																																						2																			
chr2:76571527-76571613:+												1																																																													
chr2:76571596-76590344:+																																			1																																						
chr2:76572003-76572136:+																																									1																																
chr2:76572266-76572390:+																											1																																														
chr2:76572991-76600504:+																																																												1													
chr2:76573608-76573766:+													1																											2																																	
chr2:76573694-76625563:+																																															1																										
chr2:76574296-76574494:+																																																											1														
chr2:76575067-76575150:+								1																																					1																												
chr2:76575067-76575188:+																							1																																																		
chr2:76575558-76575749:+																																							1																																		
chr2:76575676-76575758:+																																																						1						1		1							1				
chr2:76576113-76576491:+																																1																																									
chr2:76576707-76576856:+																																																																							1		
chr2:76577125-76579342:+																							1																																																		
chr2:76578648-76583268:+												2																																																													
chr2:76578966-76579082:+																																																						1																			
chr2:76579904-76580000:+																							1												2											1										1			1				1										
chr2:76580259-76580561:+																																					1										1																										
chr2:76580401-76580561:+							1																																																																		
chr2:76580426-76580544:+																		1																																																							1
chr2:76580436-76580561:+																																					2		1	4																		2		1		1									1		
chr2:76580462-76580561:+																							1																																																		
chr2:76580981-76581056:+											1																							2																																							
chr2:76581330-76587100:+																		1																																																							
chr2:76581875-76581956:+				1																	1		1					1						2	1				1		1				2								1							2	3		2										
chr2:76584114-76584256:+																																																																				1					
chr2:76585691-76586203:+																							1																																																		
chr2:76585727-76585961:+																																																														1											
chr2:76585962-76586123:+																																																										1								1							
chr2:76587087-76587608:+																																																																							1		
chr2:76587479-76587560:+							1																											2																1								2											1				
chr2:76589174-76589487:+																																																												1													
chr2:76589668-76600809:+																																																											3														
chr2:76590186-76590344:+																																																																							1		
chr2:76590195-76590263:+							2		1											1	1						1				1	1							3		1			1	1	1					1	1			1	2												2			2		4
chr2:76591675-76592190:+																							1																																																		
chr2:76593050-76593183:+																					1													1																																							
chr2:76594215-76594296:+							1											1		1													1		1																																				1		
chr2:76595242-76597788:+																																									1																																
chr2:76595242-76597919:+																																																		1																							
chr2:76596923-76597003:-																																											1																														
chr2:76597227-76597417:+																											1																																														
chr2:76597551-76597676:+																																																										1															
chr2:76597901-76598102:+																																													1																												
chr2:76598735-76598932:+			1	1			1		1					1				1		1	1		1				2	1				1		3			2		2			2		1		3	1					1						5	1				2					2			4		
chr2:76599531-76599785:+																																1																													1												
chr2:76599531-76600809:+																																																														1											
chr2:76600789-76600921:+																																																												1													
chr2:76602959-76623494:+																																																																									1
chr2:76604896-76605139:+											1	1	1				1	2			1		3				5	1				2	1	1			2		1	3		1				1					1				1				2	1	1	1						4			1		1
chr2:76604921-76605139:+							1																																																																		
chr2:76606623-76606730:+																																							1																																		
chr2:76606731-76606820:+							2					1																						1																									1														
chr2:76608455-76608651:+				1																	1																1			1																			1														
chr2:76609679-76609768:+																							1											1	1																1				1							1	1										
chr2:76616065-76616170:+																																																																							1		
chr2:76616508-76617002:+																																		1																																							
chr2:76616640-76633763:+																		1																																																							
chr2:76617558-76617664:+																																					1																																				
chr2:76619131-76619206:+																																																															1										
chr2:76619761-76619871:+																								1																																																	
chr2:76619761-76619895:+																																																														1											
chr2:76620227-76620412:+																																																												1													
chr2:76620474-76620654:+																							1				1					2																											1														
chr2:76621664-76622005:+																																																																							1		
chr2:76623151-76623494:+																											1																																														
chr2:76625422-76625864:+																																		1																																							
chr2:76629200-76629289:+																																																											2														
chr2:76629290-76629659:+																																																											2														
chr2:76638348-76638428:+																								1																																																	
chr2:76638894-76733954:+																																																			1				1																		
chr2:76638923-76658300:+																																	1																																								
chr2:76639118-76639353:+											1																																																														
chr2:76639142-76639347:+																																1																																									
chr2:76642031-76645910:+																																																																				1					
chr2:76644688-76644920:+																																																																					1				
chr2:76649119-76653268:+												3						3																																																							
chr2:76649125-76652905:+			1																																																										1										1		
chr2:76651508-76653289:+																										1						2								1													1						1			1						1					
chr2:76658250-76658468:+																		1																																																							
chr2:76658250-76658519:+				1			1																																																			1				1											
chr2:76662165-76666957:+																																												1																													
chr2:76664203-76664446:+																																																					1																				
chr2:76669162-76669236:+											1																							1						1																1				1		1											
chr2:76669177-76669236:+			3	2			1		2		3	4	1	2				4		1	4		3			2	3			1		4	2	6	2		1		10	4		2		1	1	4	2			2	2			2	2			12	5	2	3	4				1		3		1	3		11
chr2:76677024-76677218:+																																							1																						1												
chr2:76680665-76680961:+																																																																				1					
chr2:76682058-76683249:+																																																																							1		
chr2:76692531-76692654:+																																												2																													
chr2:76703454-76704164:+																																													1																												
chr2:76706144-76706854:+				1																																																		1																			1
chr2:76709210-76709290:+																																																													1												
chr2:76710551-76710777:+																																																										1															
chr2:76710778-76710997:+																																										1																															
chr2:76710778-76714429:+																																																											1														
chr2:76714879-76716887:+																																																																				1					
chr2:76715155-76715368:+																		1									1										1															1																					
chr2:76715203-76715371:+																																		1																																							
chr2:76716853-76717310:+																																	1																																								
chr2:76719243-76719502:+																																																						2																			
chr2:76719367-76719514:+																																															1																										
chr2:76720663-76726340:+																																																																				1					
chr2:76721478-76721720:+																																																										3															
chr2:76725093-76725191:+																																									1																																
chr2:76725093-76725201:+																																																																									2
chr2:76728800-76728885:+			2				1														1																				1																																2
chr2:76729208-76729375:+																																										1																															
chr2:76730173-76730382:+																																																											1														
chr2:76732929-76733033:+																	1																	1						1																		2		1		1									1		
chr2:76733827-76733958:+																																																													1												
chr2:76736657-76736823:+									1																			1						1	1																					1																	
chr2:76736810-76762538:+																																																																									1
chr2:76769069-76769185:+												1											1									1																1														1											1
chr2:76770241-76772191:+				1														2																1								1														1															2		
chr2:76770368-76775171:+																					1																																																				
chr2:76773399-76773635:+																																																								2																	
chr2:76774682-76774847:+																							1																																																		
chr2:76775746-76775833:+																								1																																																	
chr2:76776022-76776200:+																		2		1														1							1					1																											
chr2:76778256-76782468:+																																					1																																				
chr2:76778326-76779312:+							1																																																																		
chr2:76794562-76794754:+																																										1				1																											
chr2:76797457-76798804:+												1															1			1																																											
chr2:76798751-76807497:+																																																										1															
chr2:76799600-76804522:+																							1																																																		
chr2:76804446-76804765:+																																																					1																				
chr2:76805441-76807483:+												1									1																							2																													1
chr2:77011153-77011259:+																																								2																																	
chr2:77089877-77089957:+						1																																																																			
chr2:78133947-78140386:-																																																											1														
chr2:79142802-79143070:-			1																																																																						
chr2:79470167-79470281:-																																																						1																			
chr2:79848854-79848971:+																																				1																																					
chr2:80328990-80329082:+																																									1																																
chr2:80345985-80346190:+																																																						1																			
chr2:80353740-80371852:+																																																	1																								
chr2:80360820-80363888:+																																																									1																
chr2:80496696-80496901:-																																	1																																								
chr2:83587126-83587222:-																																																	1																								
chr2:83634748-83634955:-							1																																																																		
chr2:84301380-84301481:+																																																																									1
chr2:84432282-84432442:+																																																				1																					
chr2:84454768-84454886:+																																																																									1
chr2:84456482-84456582:+																																	1																																								
chr2:84520696-84520823:+																																																															1								1		
chr2:84541147-84541303:+																																																																									2
chr2:84597683-84601825:+																																																																		1							
chr2:84603618-84603698:+																																					1																																				
chr2:84642962-84643217:+																																																														1											
chr2:84684950-84685769:-																																1																																									
chr2:84782365-84782957:-																																																										1															
chr2:84884631-84888552:-																																				1																																					
chr2:84903094-84903179:-																																								1																																	
chr2:84969270-84969792:-																																													1																												
chr2:84970580-84970658:-																																														1																											
chr2:90298685-90298775:+						1																																																																			
chr2:90402337-90402452:+																																									2																																
chr2:90567795-90567890:-			1																																																																						
chr2:90696521-90696618:-																					1																																																				
chr2:90741529-90748076:+																																1																																									
chr2:90776443-90776755:-																																		1																																							
chr2:90779520-90779638:-					1																																																																				
chr2:90790335-90790470:-																																																								1																	
chr2:90794936-90795059:-																																																																		1							
chr2:90810752-90810842:-											1							1																						2							1			1																		1					
chr2:90824812-90824919:-																																									1																																
chr2:90847671-90847826:-			3	2			1				1	1	1				1									1						1	1									2					1		1				2				1					2				3		1			4		
chr2:90875895-90876013:-																																										1																															
chr2:90885353-90885428:-								1																																																																	
chr2:90945560-90945672:-																																														1																											
chr2:91002775-91002906:+																																									1																																
chr2:91014928-91015005:+											1																																																														
chr2:91066604-91066746:+																										2																																															
chr2:91176610-91176687:+																																																											1														
chr2:91302808-91302896:-							1																							1																																											
chr2:91306483-91306579:-																																																												1													
chr2:91500511-91500591:-								1																																											1				1																		
chr2:91602730-91602840:-																											2					2																																									
chr2:91618610-91618703:-																																																																	1								
chr2:91635433-91640485:-																																2																																									
chr2:91689481-91689708:-																						1																																																			
chr2:91763300-91763387:+												1																																										2																			2
chr2:91765919-91766014:+					1																																																																				
chr2:91790716-91790793:+																																																				1																					
chr2:91830417-91830510:+																											1																																														
chr2:92044394-92061069:+				8																																																																					
chr2:92096358-92096433:-					1																																																																				
chr2:92118251-92118427:-																		1																																																							
chr2:92153740-92153833:-											1																																	1	1		1																										1
chr2:92163243-92163323:-																																																				2																					
chr2:92210368-92210469:-																																																			2				2																		
chr2:92244053-92244215:+							1																																																																		
chr2:92254898-92255018:+																																																																		1							
chr2:92435237-92435416:-																																					1																																				
chr2:92798327-92798525:+																																																													2												
chr2:93146505-93146629:+																																														1																											
chr2:93254922-93255036:+																														1																																				1							
chr2:93570059-93592973:+																			1														1																								1																1
chr2:93872020-93872165:+																																										1																															
chr2:97365463-97365654:-																																																								1																	
chr2:101553454-101553648:+				1																															1																																						
chr2:101727487-101730262:-					1		1										1				1					1				1		1		1		1	1			5									2										1			1				1				1			1
chr2:101879602-101879700:+																																							1																																		
chr2:101991593-101991675:+																												1																																													
chr2:102126113-102126215:+							1																																																																		
chr2:102132615-102132707:+							1																														2																																				
chr2:102171759-102171845:+																																								1																																	
chr2:102204185-102204309:+																																																					1																				
chr2:102665919-102666034:+																																					1																																				
chr2:102673112-102673226:+																																							1										1																								
chr2:102683048-102683143:+																																																			1				1																		
chr2:102683371-102683454:+																																	1								1																																
chr2:103107589-103107689:+																														1																																											
chr2:103275512-103275590:-																										1																																															
chr2:103280607-103280682:-											1																																																														
chr2:103285044-103285446:+											1																																				1																										
chr2:103409638-103409779:-																																																						1																			
chr2:103452387-103452509:-																																		1																																							
chr2:103605783-103606499:+																																														1																											
chr2:103610827-103610967:+																																								1																																	
chr2:103866342-103866482:-																				1																																																					
chr2:103867028-103867129:-																																																											1														
chr2:103887247-103887696:-																																																											1														
chr2:103890826-103890988:-																																				2																																					
chr2:104260224-104260305:+																																					1																																				
chr2:104292734-104292810:+																											1																																														
chr2:104456983-104457071:-							1																																																																		
chr2:104464828-104464922:-																											1																																														
chr2:104560529-104560919:-																																																									1																
chr2:105435690-105435772:-																																												1																													
chr2:105552463-105552629:+																																								1																																	
chr2:105561557-105561688:+																							1																																																		
chr2:105580923-105581022:+																																																																						1			
chr2:105781992-105782115:-																																																	3																								
chr2:105794449-105794524:+																																																											1														
chr2:109730169-109730245:-																	1																																																								
chr2:109826915-109827022:-										1																	1																																														
chr2:109828125-109829125:-																										1																																															
chr2:109839400-109839540:-																																																		1																							
chr2:110117248-110117394:+											1																																																														
chr2:110562034-110562115:-																																																				1																					
chr2:110562116-110562190:-				2	1						1												1			1				1		2			3					3					1	3			2	1			2													2							
chr2:112070278-112070387:-																	1																																																								
chr2:112071608-112071688:-											1																																																														
chr2:112094283-112094575:-																																																	1																								
chr2:112192168-112192267:-																																																						1																			
chr2:112194675-112194777:-																																													1																												
chr2:113355902-113355979:-																																																																									1
chr2:113412443-113433634:+																																									1																																
chr2:114434964-114435089:+																																	1																																								
chr2:115556678-115556894:-																																																																		1							
chr2:115563974-115564151:-																														1																																											
chr2:116958096-116958181:-																																																																					1				
chr2:116979910-116980114:-																												1																																													
chr2:117020271-117020950:-																																																								2																	
chr2:117942448-117942524:-											1																																																														
chr2:117953799-117953967:-											1																																																														
chr2:118134505-118134582:+						1																																																																			
chr2:118195111-118195256:+																											1																																														
chr2:118225026-118225111:-						1																													1																																						
chr2:118359983-118361049:+																																					1																																				
chr2:118362454-118362532:+																																																			1				1																		
chr2:118585228-118586441:+																																				1																																					
chr2:118711013-118711088:-						1																																																																			1
chr2:118758671-118758766:-																1																																																									
chr2:118967532-118967607:+			1																																																																						
chr2:119004742-119004856:+						1																																																																			
chr2:119126727-119126901:-																																																						1																			
chr2:119243784-119243943:+																																																																									1
chr2:119264630-119276137:-																																		1																																							
chr2:119281416-119281520:+											1																																																														
chr2:119505680-119522688:-																																																													2												
chr2:119615977-119616103:+												1																																																													
chr2:120163929-120169001:+																																																					1																				
chr2:120188792-120188909:+																																																			1				1																1		1
chr2:120191966-120192245:+																																																									1																
chr2:120325910-120326018:-																																																														1											
chr2:120353166-120369973:-																																																																					2				
chr2:120363992-120366160:-																																																									1																
chr2:120533310-120533501:-																																																					1																				
chr2:120588887-120589009:+																																												1																													
chr2:121055879-121055961:+																																																																									1
chr2:121135040-121135219:-																																	1																																								
chr2:121135685-121135809:-																																														1																											
chr2:121282019-121282160:-																																					1																																				
chr2:121890000-121895696:+																																																															1										
chr2:121926083-121926162:+																																																					1																				
chr2:121981425-121981542:-																																												1																													
chr2:121981449-121981563:-														1																																																											
chr2:121981559-121983228:-																										2									1					2														1																			
chr2:121983094-121983228:-																											2																																														
chr2:121983375-121983518:-				1							1						1		1											1					1		1																																				
chr2:122134713-122134813:+																		1																																																							
chr2:122174714-122174987:+																										1																																															
chr2:122640077-122641829:-																																										2																															
chr2:124484710-124484890:-																																															1																										
chr2:125143466-125143748:+						1																																																																			
chr2:125515310-125515453:-																																														1																											
chr2:126592958-126593031:-																																																					1							1													
chr2:126600376-126600768:-																																	1																																								
chr2:126734944-126750936:+																																														1																											
chr2:126753471-126753606:+																																																								1																	
chr2:126874103-126874185:-						1																																																																			
chr2:126888766-126891366:-										1								1					1																																																		
chr2:126934168-126934635:-																																																											1														
chr2:126978334-126978461:+																										1																																															
chr2:126982693-126982810:+																1																																									1																
chr2:126982726-126982810:+																																			1																																						
chr2:127060592-127060784:-																																																						1																			
chr2:127071044-127075513:-																																																1																									
chr2:127072165-127072493:-																														1																																											
chr2:127075157-127075251:-																											1																							1																							
chr2:127343982-127344110:+																		1																																																							
chr2:128259945-128260059:+																																			1																																						
chr2:128516623-128517647:+																																												1																										1			
chr2:128520209-128521443:+																																															1																										
chr2:128578483-128580289:+																																																									1													2			
chr2:128598660-128598767:-																														1																																											
chr2:128682610-128682696:-																																														1																											
chr2:128693843-128694148:-																																							1																																		
chr2:128694929-128695036:-						1						1																				1																																									
chr2:128694932-128695036:-												1																																																													
chr2:128833011-128848032:+																																	1																																								
chr2:129458199-129458291:-												1						1																																																1							1
chr2:129473058-129473213:-																																																						1																			
chr2:129684226-129684387:-																																																																		3							
chr2:130232772-130232862:+																																																																				1					
chr2:130235000-130235110:+																																								1				2					1																								1
chr2:130292796-130292940:-																																													1																												
chr2:130346062-130374079:-																																																	1																								
chr2:130379475-130379551:-											1		1			2		1																		1				1						1							1								1									1	1		
chr2:130384310-130386037:-																																			1																																						
chr2:130390647-130390775:-					1																																																																				
chr2:130433296-130433507:+												1																																																	1												
chr2:130456849-130457043:+																														1										1																									1								
chr2:130814927-130815032:-																										1																																															
chr2:130856008-130856120:-																											1																																														
chr2:130916005-130916409:+																																																																									1
chr2:130981314-130981434:-																																																															1										
chr2:130987462-130987541:+																										1																																															
chr2:130990564-130990642:+																																	1																																								
chr2:130995941-130996155:+													1																																																												
chr2:131000270-131000357:+											1																																																														
chr2:131087322-131087563:-																																								1																																	
chr2:131088440-131088568:-																	1																																																								
chr2:131779048-131779125:-																				1																															1				1																		
chr2:131834800-131834874:+																																																																		1							
chr2:131835273-131837450:+																		1																																																							
chr2:131869762-131869870:+																			1																																																						
chr2:132153426-132153669:-																																																														1											
chr2:132154818-132154892:-																																																																									1
chr2:132377888-132378294:+						1																																																																			
chr2:132532895-132533030:-																																																								1																	
chr2:134438796-134438884:+																						1																																																			2
chr2:134662345-134662440:-											1																																																														
chr2:134682777-134682875:-																							1																																																		
chr2:134723854-134724036:-											1																																																														
chr2:134936068-134936154:-							1																																1																																		
chr2:134936951-134937085:-																																																										1															
chr2:134939360-134939518:-																																																									1																
chr2:134943468-134943771:-										1																																																															
chr2:134981970-134982065:-																																									1																																
chr2:135012156-135012263:-											1																																																														
chr2:135074835-135074947:-																																																													1												
chr2:135548702-135548813:-																																																																		1							
chr2:135586510-135598860:-																																										1																															
chr2:135651232-135651427:-						1																																																																			
chr2:135668757-135668836:-																																		1																																							
chr2:135775007-135775089:-																																	1													1																											
chr2:135855074-135855537:-																																																													1												
chr2:136357588-136357669:-														1																																																											
chr2:136792473-136792779:-																																										1																															
chr2:136927909-136929067:+											1																																		1													1															
chr2:138108886-138109773:-																																																						1																			
chr2:139519630-139519709:-													1																																												1																
chr2:139884014-139899419:-																		2																																																							
chr2:139900559-139900731:+																																									1																																
chr2:140955932-140956064:-																					1																																																				
