circ_id	gene_id	aging_24m_ESR1_no_3	antiHormonal_20m_CYP19A1_tamoxifen_2m_3	aging_12m_ESR1_no_3	aging_12m_ESR1_1w_2	aging_12m_CYP19A1_no_2	antiHormonal_20m_CYP19A1_tamoxifen_2m_2	aging_12m_CYP19A1_no_3	aging_24m_CYP19A1_6m_1	aging_18m_CYP19A1_no_3	aging_18m_ESR1_1w_2	antiHormonal_20m_ESR1_tamoxifen_2m_1	aging_24m_CYP19A1_no_2	aging_24m_CYP19A1_12m_1	aging_24m_CYP19A1_6m_2	aging_12m_CYP19A1_1w_1	antiHormonal_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_letrozole_2m_2	aging_24m_ESR1_no_2	antiHormonal_20m_ESR1_tamoxifen_2m_2	antiHormonal_20m_CYP19A1_no_3	aging_12m_CYP19A1_1w_3	aging_30m_ESR1_18m_3	aging_24m_CYP19A1_no_1	aging_24m_CYP19A1_12m_2	aging_12m_ESR1_no_2	aging_30m_CYP19A1_18m_3	aging_30m_CYP19A1_18m_1	aging_24m_ESR1_6m_2	aging_18m_ESR1_no_2	aging_30m_ESR1_18m_1	antiHormonal_18m_ESR1_no_1	aging_18m_CYP19A1_1w_3	aging_18m_ESR1_no_1	aging_18m_ESR1_1w_1	antiHormonal_18m_CYP19A1_no_1	aging_24m_ESR1_12m_3	aging_24m_ESR1_no_1	antiHormonal_20m_ESR1_tamoxifen_2m_3	antiHormonal_20m_ESR1_no_3	antiHormonal_20m_CYP19A1_no_2	aging_18m_CYP19A1_1w_1	aging_24m_ESR1_12m_1	antiHormonal_20m_CYP19A1_tamoxifen_2m_1	aging_18m_ESR1_1w_3	antiHormonal_20m_ESR1_no_1	antiHormonal_20m_CYP19A1_letrozole_2m_1	aging_24m_ESR1_6m_1	antiHormonal_18m_ESR1_no_3	aging_18m_ESR1_no_3	aging_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_no_2	antiHormonal_18m_ESR1_no_2	aging_24m_CYP19A1_12m_3	aging_18m_CYP19A1_no_1	aging_24m_ESR1_6m_3	antiHormonal_18m_CYP19A1_no_3	antiHormonal_20m_CYP19A1_letrozole_2m_3	antiHormonal_20m_CYP19A1_no_1	aging_24m_CYP19A1_6m_3	aging_30m_ESR1_18m_2	antiHormonal_20m_CYP19A1_letrozole_2m_2	aging_12m_ESR1_1w_3	aging_24m_ESR1_12m_2	aging_12m_CYP19A1_no_1	aging_12m_ESR1_no_1	aging_30m_CYP19A1_18m_2	antiHormonal_20m_ESR1_letrozole_2m_1	aging_12m_CYP19A1_1w_2	aging_12m_ESR1_1w_1	antiHormonal_20m_ESR1_letrozole_2m_3	aging_24m_CYP19A1_no_3	aging_18m_CYP19A1_1w_2
chr16:90819556-90831175:-																										1																																															
chr16:90820225-90831175:-																																																									1																
chr16:90832138-90832285:+																		1																																																							
chr16:90832806-90833577:-																																																					1																				
chr16:91172728-91172889:-										1																																																															
chr16:91180748-91185004:+				1																																																																					
chr16:91372468-91372935:+																						2																																																			
chr16:91452240-91457087:-																		1																																																							
chr16:91454750-91454870:-										2																																																															
chr16:91455359-91455431:-				1																																													1							1																	
chr16:91455359-91455480:-																																																												1													
chr16:91455359-91455500:-				1	1																1						1																	1															1														
chr16:91455383-91455500:-																																								2				1																													
chr16:91456454-91456592:-																																																		1																							
chr16:91461085-91461710:+					1																									1								1									1																										
chr16:91461085-91468353:+																														2								1								1																			1								
chr16:91472288-91474592:+																																																											2														
chr16:91478982-91480699:-																														1																																											
chr16:91481284-91481390:+																					1																																																				
chr16:91508248-91508628:-																																																								1																	
chr16:91540340-91540453:-																																			1																																						
chr16:91579048-91582239:+																		1																		1					1										1				1								1		1								
chr16:91579048-91590655:+							1												1		1					3										2												1	2							2		1							1					1			
chr16:91579048-91603081:+																																																			1				1																		
chr16:91579048-91609041:+																																																1																									
chr16:91579048-91625221:+																																					1																																				1
chr16:91590494-91625221:+																																																																							1		
chr16:91596605-91596743:-					1																																																																				
chr16:91598414-91609041:+											1																						1								1										1			1	1																		
chr16:91608977-91625221:+																																															2						1					1															
chr16:91612289-91617707:+																					1		1																																																		
chr16:91612289-91634076:+																													1												1																																
chr16:91617338-91617707:+																																																		1																							
chr16:91625388-91625572:-																						1																																																			
chr16:91633948-91636730:+																							1										2												1																												
chr16:91633948-91638498:+																				1										1																																											
chr16:91667646-91667721:-				1									1																																																2											1	
chr16:91690679-91696560:+																																																			1				1																		
chr16:91723346-91723870:-				1																						1																																															
chr16:91859078-91859214:-																																																										1															
chr16:91879521-91881737:-																																																								1																	
chr16:91896481-91896621:+																																					1																																				
chr16:92237577-92237668:+																																1																																									
chr16:92402744-92402846:+																																												1																													
chr16:92402770-92402848:+																							1		1																																																
chr16:92421825-92421949:+																																			1																																						
chr16:92441041-92465700:-					1					1	2												1															1		1	1				1	1	1		2										2	1									1		1		1
chr16:92465595-92492625:-																																																																				2					
chr16:92470236-92470404:+																																																																		1							
chr16:92485047-92485230:+																																	1																																								
chr16:92485863-92492625:-																																										1																															
chr16:93513037-93522633:+																																																			1				1																		
chr16:93553963-93579366:+																							1																																																		
chr16:93558920-93560932:+												1						1																																				1																			
chr16:93558920-93563204:+																																																											1														
chr16:93560803-93560917:-																										1																																															
chr16:93566281-93570997:+																					2											1																																			1						
chr16:93567036-93567165:-																																			1																																						
chr16:93595790-93600478:+																																																	1																								
chr16:93596794-93603359:+																							1																																																		
chr16:93598448-93603359:+		1		1										2													2														1													1														1					1
chr16:93600349-93606309:+																																									1																																
chr16:93604100-93606309:+																														1																														1													
chr16:93646017-93650786:+			2		1	2	3				2				2	1	1	1	1	1			2			1	1							2	2				1	1	1	1					1	1		2	2				2	3	1	2			1	1	5							1	1		1
chr16:93646017-93652401:+														1					1																																								1														
chr16:93649976-93657485:+																																													1																												
chr16:93654843-93654978:-		1																																																																							1
chr16:93657380-93663426:+																																																					2																				
chr16:93659301-93663426:+																										1																																															
chr16:93661847-93668140:+																				1														1																																							
chr16:93667251-93670282:+																																																																	1								
chr16:93931229-93931332:+																																																																						1			
chr16:94009926-94010116:+				1																																																																					
chr16:94025278-94026451:+																																																											1														
chr16:94063450-94069557:-						2			1										2													2						1				1					1			1											1												
chr16:94184770-94186282:+															1	1	1		2						1													1			1																1																
chr16:94184770-94194033:+		1									1	1	1								2		2		2		4	1	1	2		2					1	1	2	1	1	1				1			1			1	1	2		2		1		1	2	2	1		1	1			1				
chr16:94184770-94204227:+		3	2	5	1	8	2	1	1		2	3	3	6	1	3	2	1	6	2	3	3	4	6	5	3	3	5	2	1		4	1	2		3	6	5	2	4	8	4	1		4	5	3	1	3	6	2		5	2	2	2	4	2	1	3	3	1	3	5	1	5	3	5	3	4	3	4	4
chr16:94184770-94212982:+																		1					1																																		2				1						1						
chr16:94188195-94204227:+																																																																									1
chr16:94189123-94194033:+													1																																							1						1															
chr16:94189123-94212982:+																							1																																																		
chr16:94192873-94204227:+						1																																																																			
chr16:94192873-94217225:+							1																																																																		
chr16:94204172-94212982:+				1		1	2	1			2					1		2					2	1		2			2			1	1			1	1				3			1					2	1		1	1			1							2		1			1			1		5
chr16:94204172-94221219:+																														1									1																			2															
chr16:94204172-94228786:+																																		1																																							
chr16:94204172-94255382:+																																																					1																				
chr16:94204172-94263489:+																																																												1													
chr16:94220256-94225046:+									2																																1																																
chr16:94228677-94228765:-																		1																																																							
chr16:94237897-94238082:-																																									1																																
chr16:94243329-94252018:+					1													1																										1		1																											
chr16:94253822-94255382:+																	1																								1																																
chr16:94306247-94311681:+											1																																																														
chr16:94412277-94460552:+																																1																			1				1																		
chr16:94412277-94474342:+																																	1																																								
chr16:94412277-94478451:+																																					1																													1							
chr16:94412277-94487462:+																																																			1				1																		
chr16:94415926-94416021:-																																		1												1																											
chr16:94460355-94460552:+			1																																																																						
chr16:94460355-94487462:+																																																																									1
chr16:94464600-94478451:+																																																													1	2											
chr16:94466774-94487462:+																																																												1													
chr16:95027058-95027170:+												1																																																													
chr16:95161315-95161931:+																	1																																																								
chr16:95166457-95166598:+																																					1																																				
chr16:95205308-95205389:+						1																																																																			
chr16:95210593-95210811:-																																									1																																
chr16:95515380-95516229:+																1																																																									
chr16:95521271-95521427:-																							1																																																		
chr16:95521424-95521672:-																																						1																																			
chr16:95521672-95521818:-											1																																																														
chr16:95521672-95521895:-																																			1																			1					1														
chr16:95803633-95869827:-																																								2																																	
chr16:95824920-95837251:-			1																																																																						
chr16:95827684-95827831:+																																		1																						1	1																
chr16:95831834-95832851:-				1																																																																					
chr16:95831834-95857413:-																											1																																														
chr16:95842451-95866171:-																																												1																													
chr16:95844200-95866171:-																																		1																																							
chr16:95847544-95848647:-																																																																	1								
chr16:95848134-95867385:-																																																		1																							
chr16:95853724-95862299:-																																			1																																						
chr16:95853724-95869827:-																		1																																													1			1						1	
chr16:95857314-95869827:-																																														1																											
chr16:95865949-95869827:-							1																												1																										1			2									
chr16:96007681-96015293:+																														1																																											
chr16:96007681-96025791:+																																			1																																						
chr16:96174029-96199164:+					1																																								1																												
chr16:96187685-96199164:+																																																		1																							
chr16:96840097-96857965:-						5			1				1														1						2			1					1				1								1						1	2									1				3
chr16:97365985-97366106:+			1																																																																						
chr16:97392019-97400522:-																											1																																														
chr16:97630810-97641168:-																																																								1																	
chr16:97636777-97641168:-																		1								1									1																																						
chr16:97656810-97656897:+																		1																																																							
chr16:97669791-97670116:-																																																													1												
chr16:97669791-97671480:-																																								1																															1		
chr16:97669791-97678432:-																																												1		1																											
chr16:97680809-97684596:-																																																													2												
chr16:97684370-97684518:-																																																	1																								
chr16:97691205-97713904:-																																1				1																																					
chr16:97698909-97699372:+																																																								1																	
chr17:3126308-3126439:+			1																																																																						
chr17:3209437-3214552:+																																			1																																						
chr17:3213233-3238020:+																																	1																																								
chr17:3243535-3243623:-																																																														1											
chr17:3259946-3260122:-					1																																																																				
chr17:3444083-3444211:-																																																												1													
chr17:3462906-3465460:+													3																																																												
chr17:3471547-3477575:+																														1																																											
chr17:3498652-3501132:+																																																		2																							
chr17:3498652-3527553:+				1																																																																					
chr17:3573025-3573175:+									1																1												1																			1																1	
chr17:5090854-5091049:+																											1													2	3					3	2										1																
chr17:5090854-5148007:+			1								1		1												1															1		1			1																		1					1			1		
chr17:5090854-5177299:+								1							1			1					1				1					1	2		1	1		1		1	3	1		1			1									1	1		2		1					1							2
chr17:5118413-5118517:-																														1																																											
chr17:5147848-5177299:+						1																														1															1				1										1	1		1					
chr17:5187024-5188423:-													1																																																												
chr17:5293102-5314396:+																																													1																				1								
chr17:5293102-5329657:+																																									1																															2	1
chr17:5314306-5329657:+																			1																										1																												
chr17:5314306-5341558:+																																																															1							1			
chr17:5329477-5341558:+																			1																			1																						1													
chr17:5329477-5356169:+						1																																																																			
chr17:5364148-5369125:+																				1																																																					
chr17:5386953-5387103:-																																																			1				1																		
chr17:5461196-5461304:+																																																																						1			
chr17:5474060-5474196:+																																																					1																				
chr17:5555011-5555120:-																																							1																																		
chr17:5629099-5629200:-																																																																							2		
chr17:5699800-5699892:-												1																																																													
chr17:5762662-5781849:+																												1						3																																							
chr17:5765243-5781849:+																																																														1											
chr17:5937271-5942174:+		1		1		1						1			1		1						2	2										4				1		1									1										1			2								1			
chr17:5937271-5949770:+										1														1																																																	
chr17:5937271-5970948:+																							1																																	1						1											
chr17:5971821-5971903:-																																																	1																								
chr17:5977070-5977173:-																																																	1																								
chr17:6063864-6063992:-														2																																															1												
chr17:6082971-6085834:+																																																														1											
chr17:6088350-6088474:-																																																													1												
chr17:6110477-6111936:-																		1																																																							
chr17:6160565-6160846:-																																																																									1
chr17:6168570-6189431:+																																					1																																				
chr17:6170491-6170568:-																																														1																											
chr17:6187485-6189431:+		1	3	2	10	4	8	3	8		8	5	6	5	3	4	2	7	13	5	11	1	19	10	2	4	4	2	7	10		4	4	6	8	4	2	4	4	2	12	8		11	6	6	9	2	8	2	7		7	11	7	4	2	5	5	5	6	6	4	9	4	9	5	5	2	5	3	5	14
chr17:6187485-6227232:+																			2													1																												1							2			1			
chr17:6187485-6235573:+						1			2		1			1				1																									1	1	1	1							1				1					1			2	1						1	
chr17:6187485-6257332:+																																																														1											
chr17:6248946-6257332:+																							1																																							1											
chr17:6251974-6257332:+							1						2																	1									1		2						1				1				1				1			1			1					1			
chr17:7431358-7431576:-																																		1																																							
chr17:7495311-7503526:+																	1																																																								
chr17:7531829-7531930:-																																											1																														
chr17:7538465-7538548:-																																										1																															
chr17:7562873-7563036:-																																			1																																						
chr17:7965396-7975233:-																					2																																																				
chr17:7979860-7982956:+																																																					2																				
chr17:7984170-7988531:+																																									2																																
chr17:7990669-7990798:+																																																																						1			
chr17:8033225-8033520:+																																			1																																						
chr17:8034471-8034565:+																1																																																									
chr17:8532717-8532799:-												1																									1																																				
chr17:9159972-9172755:+				1																																																																					
chr17:10432287-10436732:-																																																																			1		1				1
chr17:10432287-10501910:-																																										1																															
chr17:10435088-10457965:-																																																																					1				
chr17:10435088-10501910:-																																					1																																				
chr17:10435292-10436670:+							1																																												1				1																		
chr17:10435482-10436644:+																																																										1															
chr17:10457821-10457965:-										1	1	1			1																						1										1				1				1			2						1									
chr17:10457821-10492992:-																																1						1																							1												
chr17:10457821-10501910:-						1																2			1			3		1					1		2				1	1		1					1		1			2	1		1		1						1	1	1					1	2
chr17:10482571-10482733:+																											1																																														
chr17:10492875-10501910:-			1														1			1																	1		1		1									1						1					1	2										1	
chr17:10527958-10528064:+																																															1																										
chr17:10537682-10537761:+																																																																		1							
chr17:10779684-10779785:-																								1																																			1														
chr17:10795393-10816168:-												1																													1																																
chr17:10925541-10925660:+																																																										1															
chr17:11055031-11055165:+																																								1																																	
chr17:11286015-11286179:+																																																														1											
chr17:11303976-11304078:-																																	1																																								
chr17:11456348-11522598:+																																											2						2				1						1			1										1	
chr17:11456348-11653520:+																																	1																																								
chr17:11522489-11522567:-																																												1																													
chr17:11779938-11780040:-																																																	1																								
chr17:11922975-11923070:-							1																																																																		
chr17:12073613-12073763:+																																																																									1
chr17:12472968-12476917:-																																																			1				1																		
chr17:12472968-12491107:-											1											1								2	1																																										
chr17:12489749-12491107:-																																			1																																						
chr17:12489749-12496998:-																				1																																																					
chr17:12668969-12669068:+																																																												1													
chr17:12676431-12683447:-																																	1																																								
chr17:12847088-12847195:-																																																																						1			
chr17:12932847-12934934:-																					1					1																																			1											1	
chr17:12964117-12964204:-														1																										2																		1	1														
chr17:12978878-12986292:-						1																																																																			
chr17:12986105-12986217:-						1	1																						1				1								1										2				2																1	1	1
chr17:12986105-12986326:-																																										1																															
chr17:12987978-12988068:-																																							1																																		
chr17:12993683-12993779:-																																	1																																								
chr17:12993683-12993790:-																																																																									1
chr17:12999793-12999890:-							1																																											1											1	1											
chr17:13015583-13015811:-																																																		1																							
chr17:13019496-13019599:-																																																						1																			
chr17:13025488-13025750:-																																		1																																							
chr17:13030050-13030166:-																																																											1														
chr17:13095103-13095230:-																																															1																										
chr17:13136684-13139344:+												1																																																													
chr17:13136684-13139753:+																																												1																													
chr17:13137028-13137223:-																																																						1																			
chr17:13137470-13137546:-																																															1																										
chr17:13139626-13141619:+																																																														1											
chr17:13188695-13188800:+							1																																																																		
chr17:13216433-13216592:-			1																																																																						
chr17:13233981-13234172:-																																																								1																	
chr17:13911224-13911375:+																																																																						1			
chr17:13956437-13956558:+																																																												1													
chr17:14004943-14005123:-																																																																									1
chr17:14024200-14038540:+					1																																																																				
chr17:14038382-14049285:+																																					1																																				
chr17:14038382-14055618:+																											1																																														
chr17:14076562-14077372:-																							1																																																		
chr17:14416030-14416191:+													1																																																												
chr17:14556808-14569040:+												1																																1									1																				
chr17:14556808-14595781:+																																																																		1							
chr17:14564588-14595781:+									1		2												2		1											1				1																			1	1												2	
chr17:14887643-14887736:+																																							1																																		
chr17:14891534-14899166:-						1																																																																			
chr17:14901589-14901994:+																																					1																																				
chr17:15165913-15165997:-																																																																								2	
chr17:15170821-15179787:-																																																																									1
chr17:15176995-15179787:-																										1																																															
chr17:15626016-15637987:+																																																	1																								
chr17:15647607-15647724:-					1																																																																				
chr17:15660148-15660465:-																																																			1				1																		
chr17:15751247-15752038:-									1																													2						1																													
chr17:15952800-15959956:+							1																																																																		
chr17:15959767-15978994:+			1																																																																						
chr17:15962418-15963492:+																	1																																															1		1							
chr17:16043542-16043652:+																																																								1																	
chr17:16087195-16087304:-																																1																																									
chr17:17597980-17610326:+																										1																																		1													
chr17:17601073-17610326:+			1																																																																					1	
chr17:17744138-17745072:+												1																																																													
chr17:17757175-17758966:-																																												1																													
chr17:17765072-17795649:-																																								1																																	
chr17:17765072-17799634:-																																																								1																	
chr17:17766645-17788696:-																											1																																														
chr17:17786944-17795649:-																																																																							1		
chr17:17791135-17795649:-							1												1																				2																																		
chr17:17794758-17794831:+												1		1																																																											
chr17:17799101-17799218:+																																			1																																						
chr17:18056346-18058505:+																																																																		1							
chr17:18057770-18058788:+																																																												1													
chr17:18096824-18096935:+																																																																		1							
chr17:21170011-21170232:-																																													1																												
chr17:21181214-21182978:+																																		1																																							
chr17:21186044-21186127:-							1		1																																																																
chr17:21231937-21241096:+							1																												1																												2			1							
chr17:21247753-21248114:-																																					1																																				
chr17:21248299-21248380:-																																			1																																						
chr17:21787381-21787517:-																																														1																											
chr17:21910326-21910412:-																																																																							1		
chr17:21930426-21930611:-																																																										1															
chr17:21942417-21942500:-																																																															1										
chr17:21953601-21955102:+											1																																																														
chr17:22207011-22209886:+																																																								1																	
chr17:22507711-22507850:+																																																																							4		
chr17:22937601-22937695:+																																																																						1			
chr17:22989759-22989851:+																																																																	1								
chr17:23784981-23785172:-																							1																																																		
chr17:23805828-23805911:+																																																	1																								
chr17:23893596-23894012:-																										1																																															
chr17:24028942-24030055:+																																									1				1																												
chr17:24031515-24034279:-																		1																																																							
chr17:24033282-24033379:-																																									1																																
chr17:24034310-24035967:-																																																			2				2																		
chr17:24034330-24034495:-			1																																																																						
chr17:24035935-24036094:-																																																											1														
chr17:24036607-24036715:-																																1																																									
chr17:24038581-24038749:-																																																																							1		
chr17:24038612-24038785:-																																																																							1		
chr17:24039874-24039970:-																																										1																															
chr17:24039874-24040025:-																																																																							1		
chr17:24039894-24040023:-		1		1		1	1					1								1			1									2		1				1	1			1							2							1				1			1										
chr17:24039913-24040000:-																						1																																																			
chr17:24298465-24319882:-																																		1																																							
chr17:24306977-24319882:-																	1		1						1								2												1									1								2	1						1				
chr17:24306977-24326245:-												1																													1																									1					1		
chr17:24306977-24330091:-									1																							1																					1						1														1
chr17:24310394-24319882:-												2															1																																													1	1
chr17:24310394-24330091:-											1																		1																1		1												1														
chr17:24312164-24330091:-																				1																																																					
chr17:24317067-24326245:-																						1																																																			
chr17:24317067-24330091:-																																																	1																								
chr17:24319784-24330091:-								1									1																							1			1							1																						1	
chr17:24329821-24330091:-			1				1																							1														1										2				1							1								
chr17:24404177-24409027:-																																																		1																							
chr17:24437143-24439107:-						2																																2					1														1																
chr17:24576892-24580063:+																																																						1																			
chr17:24617535-24619032:-																																			1																																						
chr17:24619027-24619480:-																																		1																																							
chr17:24636708-24636822:-																				1															1					2					1		1				1		1		1							1		2	2								
chr17:24652106-24655298:+											1						1		1			1					1							1	1																			1						1													
chr17:24690044-24690203:-																							1																																																		
chr17:24727895-24728192:+			1																																																																						
chr17:24729053-24729163:+																		1																													1																										
chr17:24772979-24773081:-																																					3																																				
chr17:24783127-24783264:-																																1																																									
chr17:24784243-24784521:-												1		1																																																											
chr17:24789698-24789781:-																																																																				1					
chr17:24790494-24791083:+																				1	1	1				1																							1																								
chr17:24791730-24791865:-																																	1																																								
chr17:24795121-24795198:-																																																		1																							
chr17:24796723-24797003:+																																										1		1																										1			
chr17:24797069-24797283:+				1					1																					1									1												1				1			1													1		
chr17:24797352-24797512:+			1																																																																						
chr17:24797352-24798839:+					2																																																																				
chr17:24800192-24800415:-																																	1																																								
chr17:24814361-24814603:-																	1																																																								
chr17:24820109-24820237:-																																																																				1					
chr17:24825327-24826410:-																					1																																																				
chr17:24825503-24826410:-																										1																																															
chr17:24826410-24827162:-																																																									1																
chr17:24898545-24898626:-								1																																																																	
chr17:24923164-24923659:+																																									1																																
chr17:24924579-24924738:+																																																	1																				1				
chr17:25048786-25048977:-						1																																																																			
chr17:25097774-25099047:-																																																												1													
chr17:25099432-25099666:-											1																																																														
chr17:25101595-25101690:+																								2	1												1																													1							
chr17:25120313-25120503:-																																																	1																								
chr17:25123169-25123301:+																																												1																													
chr17:25127560-25127699:+																																								1																																	
chr17:25131721-25132606:-																																													1																												
chr17:25131721-25133679:-													1																																																												
chr17:25211243-25213643:-																																1																																									
chr17:25211243-25222379:-				1	1		1		1		1			3					1	1	1	1								3		1				1		2		1						2	1				1		1	1	1	1	1										2						2
chr17:25247510-25247600:-					1																																																																				
chr17:25305816-25313755:+																																			1																																						
chr17:25329200-25332231:-			1									1	2																											2																	1																
chr17:25408542-25437729:+			1																																																																						
chr17:25418740-25420149:+																																																					1																				
chr17:25418740-25432080:+																																1																																			1	1					
chr17:25418740-25437729:+				1										1														1	1					1			1																				1	2				1											
chr17:25424572-25432080:+																																																												1													
chr17:25428807-25428887:-																																																																									2
chr17:25453953-25454601:-																																									1																																
chr17:25599198-25600547:-																					1																																	1				1					1										
chr17:25873393-25875087:+																			1																								1							1																							
chr17:26054739-26054814:+																					1																																															1					
chr17:26059809-26059952:-																																																																				1					
chr17:26068312-26068614:+																																														1																											
chr17:26135169-26135401:+											2																																																														
chr17:26142109-26142276:+																																																		1																							
chr17:26208544-26208822:+																																																																									1
chr17:26210636-26235129:-																																													1																												
chr17:26216902-26235129:-																											1																			1																											
chr17:26232747-26243440:-					1				1								1																				1								1															1													
chr17:26401463-26403288:+																	1																																																								
chr17:26433400-26433696:+																																																										1															
chr17:26439254-26439554:-																																																																				1					
chr17:26439254-26444997:-				1																																																																					
chr17:26485256-26486332:+		2	2			4	1		2		1	1		1	2	2	1				1		1		1				2	3		1		2	1			1		1		2		1	1	1			1				2			1	3	2					2		1	2					2	2	
chr17:26660801-26661028:-																1																																																									
chr17:26725269-26725359:+											1	1																															1																									1					
chr17:26731461-26731756:-																			3																																																						
chr17:26860615-26874105:-																																								1																		1															
chr17:26883863-26884219:-																																												1																													
chr17:26955762-26962105:+			3	6	4	5	1		3	1	3		3	7	1		3	3	3	5	2		3	3		5	6	4	2	6	1	2	4	8	5	3	3	2		3	6	4	1	7	2	1	2		2	2	4	1	4	4	4	2	4	6	6	1		2	6	1	1	9	1	1	2	2	1		9
chr17:26955762-26978923:+														1									1																		1																																
chr17:26955762-26982422:+												1																																	1							1							1														
chr17:26955789-26958642:+																											1																																														
chr17:26955789-26962105:+				1	1		1		1	3			1	2				3			2	1	2	3	1		1	1		1	1	3		1	1	4	1	1			2	2			3		1				1				1		2	2			1	1	3	1		2	1	1			2		3
chr17:26955789-26982422:+						1									1						1																				1												1																			2	1
chr17:26958516-26962105:+		1	10	4	5	6	7	2	9	3	3	4	1	4	6	3	7	3	5	4	3	2	6		1	3	2	1	6	3	1	4	6	6	12	2	3	1	3	7	7	9	2	3	11	1	7	1	3	3	8	5	3	5	8	1	7	8	6	2	2	4	6	2	6	4	10	1	5	4	5	3	11
chr17:26958516-26978923:+												1																																																													
chr17:26958516-26981285:+																																									1																																
chr17:26958516-26982422:+			2			2			1	1		1					1	1	1				2	1		1						3	1	2		1				1		1			1						1		1		1		1							1						1			
chr17:26961939-26962017:-																																				2										1																											
chr17:26968487-26968569:-											1																																																														
chr17:26976778-26978923:+																		2	1																						1								1	1			1																				1
chr17:26976778-26981285:+																																																															1										
chr17:26976778-26982422:+											1						1																						1			1			1				1			1																		1			1
chr17:26978733-26982422:+																		1																																																							
chr17:27004397-27004493:-																																																																						1			
chr17:27186820-27186966:-							1																																																																		
chr17:27189862-27190061:-																																																																	1								
chr17:27251536-27253878:+																																1																																									
chr17:27266395-27270297:+																																																																		1							
chr17:27347976-27348093:-																																																									1																
chr17:27412902-27414334:+																			1																																																						
chr17:27782826-27782923:+																																									1																																
chr17:27783941-27784035:+							1				1																																																														
chr17:27814537-27814629:+																																																																				1					
chr17:27970274-27970516:+					1																																																																				
