	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	gene	databases	has_db
chr11:78916068-78918625:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm11201,Ksr1	circAtlas:mmu-Ksr1_0004	TRUE
chr11:78916068-78918625:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm11201,Ksr1	circAtlas:mmu-Ksr1_0004	TRUE
chr11:97117554-97129084:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Npepps	circAtlas:mmu-Npepps_0023,circBase_lifted:hsa_circ_0006438	TRUE
chr11:97117555-97129084:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Npepps	circAtlas:mmu-Npepps_0023,circBase_lifted:hsa_circ_0006438	TRUE
chr11:116145128-116154123:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Srp68	.	FALSE
chr11:116145128-116154123:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Srp68	.	FALSE
chr11:117604952-117614376:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tnrc6c	circAtlas:mmu-Tnrc6c_0006,circAtlas:mmu-Tnrc6c_0009	TRUE
chr11:117604952-117614376:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tnrc6c	circAtlas:mmu-Tnrc6c_0006,circAtlas:mmu-Tnrc6c_0009	TRUE
chr12:54955783-54959525:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Baz1a	circAtlas:mmu-Baz1a_0003	TRUE
chr12:54955784-54959525:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Baz1a	circAtlas:mmu-Baz1a_0003	TRUE
chr12:54965222-54970265:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Baz1a	circAtlas:mmu-Baz1a_0023	TRUE
chr12:54965222-54970265:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Baz1a	circAtlas:mmu-Baz1a_0023	TRUE
chr12:76347161-76364474:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm40443,Mthfd1	.	FALSE
chr12:76347162-76364474:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm40443,Mthfd1	.	FALSE
chr12:78876426-78879249:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Pals1	circAtlas:mmu-Mpp5_0011	TRUE
chr12:78876427-78879249:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Pals1	circAtlas:mmu-Mpp5_0011	TRUE
chr12:83718682-83719658:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Rbm25	circAtlas:mmu-Rbm25_0038	TRUE
chr12:83718682-83719658:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Rbm25	circAtlas:mmu-Rbm25_0038	TRUE
chr12:98839262-98853400:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Eml5	circAtlas:mmu-Eml5_0060,circBase_lifted:hsa_circ_0032880	TRUE
chr12:98839262-98853400:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Eml5	circAtlas:mmu-Eml5_0060,circBase_lifted:hsa_circ_0032880	TRUE
chr13:9040835-9041750:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	ciRNA	Gtpbp4	circAtlas:mmu-Gtpbp4_0014	TRUE
chr13:9040836-9041750:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	ciRNA	Gtpbp4	circAtlas:mmu-Gtpbp4_0014	TRUE
chr13:31060713-31070297:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Exoc2	circAtlas:mmu-Exoc2_0062,circAtlas:mmu-Exoc2_0066	TRUE
chr13:31060713-31070297:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Exoc2	circAtlas:mmu-Exoc2_0062,circAtlas:mmu-Exoc2_0066	TRUE
chr13:38697043-38707454:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm31834,Txndc5	circBase_lifted:hsa_circ_0075594	TRUE
chr13:38697043-38707454:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm31834,Txndc5	circBase_lifted:hsa_circ_0075594	TRUE
chr13:68788828-68805570:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Adcy2	circAtlas:mmu-Adcy2_0002	TRUE
chr13:68788829-68805570:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Adcy2	circAtlas:mmu-Adcy2_0002	TRUE
chr14:20733952-20740088:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Sec24c	circAtlas:mmu-Sec24c_0006	TRUE
chr14:20733953-20740088:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Sec24c	circAtlas:mmu-Sec24c_0006	TRUE
chr14:47051700-47054939:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gmfb	circAtlas:mmu-Gmfb_0002	TRUE
chr14:47051700-47054939:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gmfb	circAtlas:mmu-Gmfb_0002	TRUE
chr14:62597911-62602750:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Rnaseh2b	circAtlas:mmu-Rnaseh2b_0001,circAtlas:mmu-Rnaseh2b_0009,circBase_lifted:hsa_circ_0030289	TRUE
chr14:62597912-62602750:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Rnaseh2b	circAtlas:mmu-Rnaseh2b_0001,circAtlas:mmu-Rnaseh2b_0009,circBase_lifted:hsa_circ_0030289	TRUE
chr14:123200709-123210697:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tmtc4	circAtlas:mmu-Tmtc4_0001,circBase:mm9_circ_009542	TRUE
chr14:123200710-123210697:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tmtc4	circAtlas:mmu-Tmtc4_0001,circBase:mm9_circ_009542	TRUE
chr15:84839590-84844822:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	5031439G07Rik	circAtlas:mmu-5031439G07Rik_0004	TRUE
chr15:84839590-84844822:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	5031439G07Rik	circAtlas:mmu-5031439G07Rik_0004	TRUE
chr15:89236807-89237158:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Lmf2	circAtlas:mmu-Lmf2_0001	TRUE
chr15:89236807-89237158:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Lmf2	circAtlas:mmu-Lmf2_0001	TRUE
chr16:13468498-13470574:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Parn	circAtlas:mmu-Parn_0074	TRUE
chr16:13468498-13470574:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Parn	circAtlas:mmu-Parn_0074	TRUE
chr16:15627459-15634758:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Prkdc	.	FALSE
chr16:15627460-15634758:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Prkdc	.	FALSE
chr16:19969191-19980887:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Yeats2	circAtlas:mmu-Yeats2_0001,circBase_lifted:hsa_circ_0068173	TRUE
chr16:19969192-19980887:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Yeats2	circAtlas:mmu-Yeats2_0001,circBase_lifted:hsa_circ_0068173	TRUE
chr16:32439183-32440115:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tfrc	circAtlas:mmu-Tfrc_0017	TRUE
chr16:32439184-32440115:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tfrc	circAtlas:mmu-Tfrc_0017	TRUE
chr17:26976779-26981285:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Crebrf	circAtlas:mmu-Crebrf_0027	TRUE
chr17:26976779-26981285:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Crebrf	circAtlas:mmu-Crebrf_0027	TRUE
chr17:33749106-33750771:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Adamts10	circAtlas:mmu-Adamts10_0001	TRUE
chr17:33749106-33750771:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Adamts10	circAtlas:mmu-Adamts10_0001	TRUE
chr18:31960314-31966458:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Wdr33	circAtlas:mmu-Wdr33_0019,circBase_lifted:hsa_circ_0056359,circBase_lifted:hsa_circ_0056360	TRUE
chr18:31960315-31966458:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Wdr33	circAtlas:mmu-Wdr33_0019,circBase_lifted:hsa_circ_0056359,circBase_lifted:hsa_circ_0056360	TRUE
chr18:34769338-34770526:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Cdc23	circAtlas:mmu-Cdc23_0007,circBase_lifted:hsa_circ_0007384	TRUE
chr18:34769339-34770526:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Cdc23	circAtlas:mmu-Cdc23_0007,circBase_lifted:hsa_circ_0007384	TRUE
chr18:35271037-35287593:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ctnna1	circAtlas:mmu-Ctnna1_0050	TRUE
chr18:35271038-35287593:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ctnna1	circAtlas:mmu-Ctnna1_0050	TRUE
chr19:7486712-7487491:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Atl3	circAtlas:mmu-Atl3_0009,circBase_lifted:hsa_circ_0022601	TRUE
chr19:7486713-7487491:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Atl3	circAtlas:mmu-Atl3_0009,circBase_lifted:hsa_circ_0022601	TRUE
chr2:38923168-38925332:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Golga1	circAtlas:mmu-Golga1_0015	TRUE
chr2:38923168-38925332:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Golga1	circAtlas:mmu-Golga1_0015	TRUE
chr2:71705749-71710454:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Pdk1	circAtlas:mmu-Pdk1_0005,circBase_lifted:hsa_circ_0057087	TRUE
chr2:71705750-71710454:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Pdk1	circAtlas:mmu-Pdk1_0005,circBase_lifted:hsa_circ_0057087	TRUE
chr2:72776889-72777082:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	circRNA	Sp3	circAtlas:mmu-Sp3_0004	TRUE
chr2:72776890-72777082:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	circRNA	Sp3	circAtlas:mmu-Sp3_0004	TRUE
chr2:110561528-110564300:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ano3,Muc15	.	FALSE
chr2:110561528-110564300:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ano3,Muc15	.	FALSE
chr2:118907416-118908477:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Knl1	circAtlas:mmu-Casc5_0004	TRUE
chr2:118907416-118908477:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Knl1	circAtlas:mmu-Casc5_0004	TRUE
chr2:121889903-121891542:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Spg11	circAtlas:mmu-Spg11_0009	TRUE
chr2:121889903-121891542:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Spg11	circAtlas:mmu-Spg11_0009	TRUE
chr2:132691785-132703214:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Crls1	circAtlas:mmu-Crls1_0001	TRUE
chr2:132691786-132703214:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Crls1	circAtlas:mmu-Crls1_0001	TRUE
chr2:156948150-156965369:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Samhd1	circAtlas:mmu-Samhd1_0017	TRUE
chr2:156948151-156965369:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Samhd1	circAtlas:mmu-Samhd1_0017	TRUE
chr2:167143929-167155141:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	B4galt5	circAtlas:mmu-B4galt5_0004,circAtlas:mmu-B4galt5_0019,circAtlas:mmu-B4galt5_0013,circAtlas:mmu-B4galt5_0017	TRUE
chr2:167143930-167155141:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	B4galt5	circAtlas:mmu-B4galt5_0004,circAtlas:mmu-B4galt5_0019,circAtlas:mmu-B4galt5_0013,circAtlas:mmu-B4galt5_0017	TRUE
chr3:5394494-5394726:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	circRNA	Zfhx4	.	FALSE
chr3:5394495-5394726:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	circRNA	Zfhx4	.	FALSE
chr3:40978879-40991252:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm42437,Larp1b	circAtlas:mmu-Larp1b_0011,circAtlas:mmu-Larp1b_0026	TRUE
chr3:40978880-40991252:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Gm42437,Larp1b	circAtlas:mmu-Larp1b_0011,circAtlas:mmu-Larp1b_0026	TRUE
chr3:41681527-41685354:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Sclt1	circAtlas:mmu-Sclt1_0010,circAtlas:mmu-Sclt1_0064	TRUE
chr3:41681528-41685354:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Sclt1	circAtlas:mmu-Sclt1_0010,circAtlas:mmu-Sclt1_0064	TRUE
chr3:68993019-69009581:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Kpna4	circAtlas:mmu-Kpna4_0019,circAtlas:mmu-Kpna4_0027,circBase_lifted:hsa_circ_0067848,circBase_lifted:hsa_circ_0067849	TRUE
chr3:68993020-69009581:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Kpna4	circAtlas:mmu-Kpna4_0019,circAtlas:mmu-Kpna4_0027,circBase_lifted:hsa_circ_0067848,circBase_lifted:hsa_circ_0067849	TRUE
chr3:94903145-94906424:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Pi4kb,Zfp687	circAtlas:mmu-Pi4kb_0001,circAtlas:mmu-Pi4kb_0009,circBase_lifted:hsa_circ_0014149	TRUE
chr3:94903146-94906424:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Pi4kb,Zfp687	circAtlas:mmu-Pi4kb_0001,circAtlas:mmu-Pi4kb_0009,circBase_lifted:hsa_circ_0014149	TRUE
chr3:116675406-116685636:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Frrs1	circAtlas:mmu-Frrs1_0004,circAtlas:mmu-Frrs1_0001	TRUE
chr3:116675406-116685636:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Frrs1	circAtlas:mmu-Frrs1_0004,circAtlas:mmu-Frrs1_0001	TRUE
chr3:129793160-129805521:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Sec24b	circBase_lifted:hsa_circ_0070637	TRUE
chr3:129793160-129805521:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Sec24b	circBase_lifted:hsa_circ_0070637	TRUE
chr3:135554776-135564002:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Slc39a8	circAtlas:mmu-Slc39a8_0001,circBase_lifted:hsa_circ_0002782,circBase_lifted:hsa_circ_0070520	TRUE
chr3:135554777-135564002:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Slc39a8	circAtlas:mmu-Slc39a8_0001,circBase_lifted:hsa_circ_0002782,circBase_lifted:hsa_circ_0070520	TRUE
chr3:136593708-136611134:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ppp3ca	circAtlas:mmu-Ppp3ca_0090	TRUE
chr3:136593708-136611134:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ppp3ca	circAtlas:mmu-Ppp3ca_0090	TRUE
chr3:159578546-159578818:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	circRNA	Wls	circAtlas:mmu-Wls_0002	TRUE
chr3:159578546-159578818:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	circRNA	Wls	circAtlas:mmu-Wls_0002	TRUE
chr4:16155034-16158430:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ripk2	circAtlas:mmu-Ripk2_0005	TRUE
chr4:16155035-16158430:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ripk2	circAtlas:mmu-Ripk2_0005	TRUE
chr4:24586182-24591245:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Mms22l	.	FALSE
chr4:24586183-24591245:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Mms22l	.	FALSE
chr4:48382104-48385272:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Invs	circAtlas:mmu-Invs_0005	TRUE
chr4:48382105-48385272:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Invs	circAtlas:mmu-Invs_0005	TRUE
chr4:107042975-107054811:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tmem59	circAtlas:mmu-Tmem59_0006,circBase_lifted:hsa_circ_0012633	TRUE
chr4:107042975-107054811:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Tmem59	circAtlas:mmu-Tmem59_0006,circBase_lifted:hsa_circ_0012633	TRUE
chr4:126017508-126018961:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Stk40	circAtlas:mmu-Stk40_0004	TRUE
chr4:126017508-126018961:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Stk40	circAtlas:mmu-Stk40_0004	TRUE
chr4:132426341-132434434:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Eya3	circAtlas:mmu-Eya3_0014	TRUE
chr4:132426341-132434434:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Eya3	circAtlas:mmu-Eya3_0014	TRUE
chr4:139179038-139180050:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ubr4	.	FALSE
chr4:139179038-139180050:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Ubr4	.	FALSE
chr5:29463055-29468473:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Lmbr1	circAtlas:mmu-Lmbr1_0047	TRUE
chr5:29463055-29468473:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Lmbr1	circAtlas:mmu-Lmbr1_0047	TRUE
chr5:67860323-67863387:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Atp8a1	circAtlas:mmu-Atp8a1_0047	TRUE
chr5:67860323-67863387:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Atp8a1	circAtlas:mmu-Atp8a1_0047	TRUE
chr5:115997256-116001118:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Cit	circAtlas:mmu-Cit_0012,circBase_lifted:hsa_circ_0003477	TRUE
chr5:115997256-116001118:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Cit	circAtlas:mmu-Cit_0012,circBase_lifted:hsa_circ_0003477	TRUE
chr5:121917480-121935854:+	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Atxn2	circAtlas:mmu-Atxn2_0037,circAtlas:mmu-Atxn2_0021,circBase_lifted:hsa_circ_0028256,circBase_lifted:hsa_circ_0028257	TRUE
chr5:121917480-121935854:-	0.271899924553155	-19.9328197376678	2.22224362733625	-8.06969115225383	7.04762147810478e-16	1.97738517388648e-14	EI-circRNA	Atxn2	circAtlas:mmu-Atxn2_0037,circAtlas:mmu-Atxn2_0021,circBase_lifted:hsa_circ_0028256,circBase_lifted:hsa_circ_0028257	TRUE
