	logFC	logCPM	LR	PValue	DE	FDR	type	gene	databases	has_db
chr10:80109841-80110703:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Dazap1	circAtlas:mmu-Dazap1_0015,circAtlas:mmu-Dazap1_0002	FALSE
chr10:80540878-80541084:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Izumo4	.	TRUE
chr11:103816974-103821641:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Nsf	circAtlas:mmu-Nsf_0018,circAtlas:mmu-Nsf_0012,circBase_lifted:hsa_circ_0044202	FALSE
chr11:105131187-105140463:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Tlk2	circAtlas:mmu-Tlk2_0003	FALSE
chr11:35811798-35811932:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	ciRNA	Wwc1	.	TRUE
chr11:3664471-3665234:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Osbp2	.	TRUE
chr11:8468198-8469569:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Tns3	circAtlas:mmu-Tns3_0010,circBase:mm9_circ_000787	FALSE
chr11:93915743-93939384:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Spag9,LOC108167922	circAtlas:mmu-Spag9_0001	FALSE
chr12:16610983-16618520:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Lpin1	circAtlas:mmu-Lpin1_0001	FALSE
chr12:44342681-44346074:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Pnpla8	circAtlas:mmu-Pnpla8_0004,circBase:mm9_circ_003458	FALSE
chr12:59219311-59232573:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Mia2	circAtlas:mmu-Ctage5_0014	FALSE
chr12:85910338-85938984:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Gm51990,Ttll5	circAtlas:mmu-Ttll5_0056,circAtlas:mmu-Ttll5_0050	FALSE
chr13:107046708-107047324:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Ipo11	circAtlas:mmu-Ipo11_0003,circBase_lifted:hsa_circ_0007915	FALSE
chr13:36416105-36526080:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Fars2	circAtlas:mmu-Fars2_0005,circAtlas:mmu-Fars2_0013,circBase_lifted:hsa_circ_0075534	FALSE
chr13:43569801-43578690:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Ranbp9	circAtlas:mmu-Ranbp9_0021,circAtlas:mmu-Ranbp9_0054,circBase_lifted:hsa_circ_0075655	FALSE
chr13:67245856-67247111:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Zfp708,Rslcan18,LOC118568057	circAtlas:mmu-RSLCAN18_0003	FALSE
chr14:21566695-21567567:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Kat6b	circAtlas:mmu-Kat6b_0014,circAtlas:mmu-Kat6b_0058,circBase:mm9_circ_008231,circBase_lifted:hsa_circ_0005235	FALSE
chr14:30906899-30907382:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Nisch	circAtlas:mmu-Nisch_0017	FALSE
chr15:12146235-12160776:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Zfr	circAtlas:mmu-Zfr_0022,circAtlas:mmu-Zfr_0074,circBase_lifted:hsa_circ_0072091,circBase_lifted:hsa_circ_0072094	FALSE
chr15:81809987-81810127:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Polr3h	circAtlas:mmu-Polr3h_0001	FALSE
chr16:4112527-4130653:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Adcy9	circAtlas:mmu-Adcy9_0003	FALSE
chr16:49732910-49733487:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	intergenic-circRNA	intergenic_chr16:49732910-49733487:-	.	TRUE
chr16:4989725-4991030:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Sec14l5	circAtlas:mmu-Sec14l5_0001	FALSE
chr16:90818939-90831175:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Paxbp1	circAtlas:mmu-Paxbp1_0017	FALSE
chr16:91496065-91514363:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Cryzl1,Gm10785	.	TRUE
chr17:24784244-24784521:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Pkd1	.	TRUE
chr17:26955763-26982422:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Crebrf	circAtlas:mmu-Crebrf_0011,circAtlas:mmu-Crebrf_0012,circAtlas:mmu-Crebrf_0028,circAtlas:mmu-Crebrf_0034,circAtlas:mmu-Crebrf_0023,circAtlas:mmu-Crebrf_0048,circAtlas:mmu-Crebrf_0056,circBase_lifted:hsa_circ_0075061	FALSE
chr17:40155363-40156248:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Gm26917	circAtlas:mmu-intergenic_001639,circAtlas:mmu-intergenic_014115,circAtlas:mmu-intergenic_001714	FALSE
chr17:46515581-46530442:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Xpo5	.	TRUE
chr18:13848198-13980191:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Zfp521	circAtlas:mmu-Zfp521_0023,circAtlas:mmu-Zfp521_0008	FALSE
chr18:36765120-36776147:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Ankhd1	circAtlas:mmu-Ankhd1_0036	FALSE
chr19:10547934-10548116:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Tmem138	.	TRUE
chr19:41540888-41544140:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Lcor	circAtlas:mmu-Lcor_0002,circBase_lifted:hsa_circ_0006371	FALSE
chr19:41926462-41927275:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Zdhhc16	circAtlas:mmu-Zdhhc16_0001	FALSE
chr19:5849546-5849711:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Malat1	circAtlas:mmu-Malat1_0075	FALSE
chr1:16533259-16533418:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Stau2	circAtlas:mmu-Stau2_0020,circBase_lifted:hsa_circ_0084782	FALSE
chr1:170614915-170622339:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Atf6	circAtlas:mmu-Atf6_0010	FALSE
chr1:190617531-190631768:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Rps6kc1	circAtlas:mmu-Rps6kc1_0011,circAtlas:mmu-Rps6kc1_0070,circBase:mm9_circ_005949,circBase_lifted:hsa_circ_0004849	FALSE
chr1:44196097-44207042:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Ercc5	circAtlas:mmu-Ercc5_0001,circAtlas:mmu-Ercc5_0018,circAtlas:mmu-Ercc5_0005,circAtlas:mmu-Ercc5_0010	FALSE
chr1:58520119-58541043:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Orc2	circAtlas:mmu-Orc2_0005,circAtlas:mmu-Orc2_0027,circAtlas:mmu-Orc2_0001,circAtlas:mmu-Orc2_0044,circAtlas:mmu-Orc2_0025	FALSE
chr2:34319530-34334418:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Mapkap1,Gm13406	circAtlas:mmu-Mapkap1_0026,circAtlas:mmu-Mapkap1_0030	FALSE
chr2:76584348-76584490:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Ttn	.	TRUE
chr2:92244053-92244215:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Cry2,D930015M05Rik	.	TRUE
chr3:9882538-9882970:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Pag1	.	TRUE
chr4:108574986-108584742:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Zfyve9	circAtlas:mmu-Zfyve9_0032,circBase:mm9_circ_005300	FALSE
chr4:134476744-134477351:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Ldlrap1	.	TRUE
chr4:8751324-8753148:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Chd7	circAtlas:mmu-Chd7_0012,circBase_lifted:hsa_circ_0084582	FALSE
chr5:118004904-118017475:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Nos1,Gm30360	circAtlas:mmu-Nos1_0001	FALSE
chr5:16451664-16505085:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Cacna2d1	circAtlas:mmu-Cacna2d1_0048,circAtlas:mmu-Cacna2d1_0016	FALSE
chr5:53357243-53357813:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Gm54298,Sel1l3	circAtlas:mmu-Sel1l3_0005	FALSE
chr6:116195650-116196961:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Washc2	.	TRUE
chr6:134043270-134114380:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Etv6,Gm46978	circAtlas:mmu-Etv6_0003,circAtlas:mmu-Etv6_0029,circAtlas:mmu-Etv6_0041	FALSE
chr6:146246555-146260985:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Itpr2	circAtlas:mmu-Itpr2_0033	FALSE
chr6:4509604-4515254:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Col1a2	circBase_lifted:hsa_circ_0081070,circBase_lifted:hsa_circ_0081071	FALSE
chr7:101832670-101841249:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Nup98	circAtlas:mmu-Nup98_0011,circBase_lifted:hsa_circ_0004251	FALSE
chr7:130264746-130276469:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Tacc2	circAtlas:mmu-Tacc2_0011	FALSE
chr7:141997353-141997819:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Tnni2	.	TRUE
chr7:27372888-27373040:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Map3k10	circAtlas:mmu-Map3k10_0005	FALSE
chr7:80945515-80945605:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	ciRNA	Pde8a	.	TRUE
chr8:78078243-78091789:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Arhgap10	circAtlas:mmu-Arhgap10_0088,circAtlas:mmu-Arhgap10_0018,circBase_lifted:hsa_circ_0001449	FALSE
chr9:22555041-22582253:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Gm16165,Bbs9	circAtlas:mmu-Bbs9_0021,circAtlas:mmu-Bbs9_0089	FALSE
chr9:48563406-48563547:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	circRNA	Zbtb16	circAtlas:mmu-intergenic_018051	FALSE
chrX:47019248-47037237:+	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Ocrl	circAtlas:mmu-Ocrl_0003,circAtlas:mmu-Ocrl_0010,circBase_lifted:hsa_circ_0091485,circBase_lifted:hsa_circ_0091488	FALSE
chrX:97739605-97769721:-	-0.182934069914331	-4.33016833565704	0.168867179633361	0.681120549444803	0	0.695835177339735	EI-circRNA	Ophn1	circAtlas:mmu-Ophn1_0009,circAtlas:mmu-Ophn1_0037	FALSE
chr10:116935847-116938102:+	0.454559796188355	-4.18823498453911	0.16883133346446	0.68115253383586	0	0.695835177339735	EI-circRNA	Frs2	circAtlas:mmu-Frs2_0001,circAtlas:mmu-Frs2_0003	FALSE
chr10:127921941-127922279:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Atp5f1b	.	TRUE
chr10:22581594-22587990:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Tbpl1	circAtlas:mmu-Tbpl1_0003,circAtlas:mmu-Tbpl1_0007,circAtlas:mmu-Tbpl1_0016,circAtlas:mmu-Tbpl1_0017,circAtlas:mmu-Tbpl1_0018,circBase:mm9_circ_005086	FALSE
chr10:33309697-33323028:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Trdn	.	TRUE
chr11:120702673-120703030:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Fasn	.	TRUE
chr11:58112754-58112902:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Irgm2	.	TRUE
chr11:87036290-87054695:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Trim37	circAtlas:mmu-Trim37_0007,circAtlas:mmu-Trim37_0083,circAtlas:mmu-Trim37_0122	FALSE
chr11:93934397-93939384:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Spag9	circAtlas:mmu-Spag9_0029	FALSE
chr11:97342239-97342434:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Arhgap23	.	TRUE
chr12:21253961-21256389:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Asap2	circAtlas:mmu-Asap2_0023	FALSE
chr13:109894111-109909214:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Pde4d	circAtlas:mmu-Pde4d_0019,circBase_lifted:hsa_circ_0072567	FALSE
chr13:9760182-9785502:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Zmynd11	circAtlas:mmu-Zmynd11_0001,circAtlas:mmu-Zmynd11_0017,circAtlas:mmu-Zmynd11_0014,circAtlas:mmu-Zmynd11_0008,circAtlas:mmu-Zmynd11_0022,circAtlas:mmu-Zmynd11_0032,circBase_lifted:hsa_circ_0008225	FALSE
chr14:21676787-21714816:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Kat6b	circAtlas:mmu-Kat6b_0015,circAtlas:mmu-Kat6b_0035,circAtlas:mmu-Kat6b_0008,circAtlas:mmu-Kat6b_0041,circAtlas:mmu-Kat6b_0021,circAtlas:mmu-Kat6b_0027,circAtlas:mmu-Kat6b_0056	FALSE
chr14:45572110-45575022:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Psmc6	circAtlas:mmu-Psmc6_0009,circAtlas:mmu-Psmc6_0015	FALSE
chr14:49273456-49276840:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Exoc5	circAtlas:mmu-Exoc5_0019	FALSE
chr15:12912597-12929797:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Drosha	circAtlas:mmu-Drosha_0005,circAtlas:mmu-Drosha_0001,circBase_lifted:hsa_circ_0072034	FALSE
chr15:38498913-38501844:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Azin1	circAtlas:mmu-Azin1_0042,circBase_lifted:hsa_circ_0003304	FALSE
chr15:53086781-53087228:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Ext1	.	TRUE
chr15:90469081-90503938:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Cpne8	circAtlas:mmu-Cpne8_0006	FALSE
chr16:24261531-24378407:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Morf4l1-ps1,Lpp	circAtlas:mmu-Lpp_0006,circAtlas:mmu-Lpp_0071,circAtlas:mmu-Lpp_0032	FALSE
chr16:32437036-32437994:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Tfrc	circAtlas:mmu-Tfrc_0002	FALSE
chr16:56377242-56395517:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Abi3bp	circAtlas:mmu-Abi3bp_0001	FALSE
chr17:13025489-13025750:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Airn	.	TRUE
chr17:33327590-33327866:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Zfp563	.	TRUE
chr17:7431359-7431576:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Rps6ka2	.	TRUE
chr18:5056849-5057126:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Svil	.	TRUE
chr19:6976473-6976673:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Trpt1,Fermt3	.	TRUE
chr1:134121399-134127533:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Adora1,Mybph	.	TRUE
chr1:89591383-89598993:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Agap1	circAtlas:mmu-Agap1_0032,circBase:mm9_circ_016400,circBase_lifted:hsa_circ_0058806	FALSE
chr2:104439436-104439531:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Cstf3	.	TRUE
chr2:127132692-127134170:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Stard7	circAtlas:mmu-Stard7_0004	FALSE
chr2:146730941-146733204:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Kiz	circAtlas:mmu-Kiz_0001	FALSE
chr2:18151588-18202808:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Mllt10,Gm25147,Gm13351	circAtlas:mmu-Mllt10_0034	FALSE
chr2:51988108-51988261:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Rif1	.	TRUE
chr2:76599530-76599785:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Ttn	.	TRUE
chr2:76616508-76617002:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr2:76767917-76769651:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr2:76767917-76769651:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr3:104393242-104393414:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Lrig2	.	TRUE
chr3:14928630-14929398:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Car3,Gm41999	.	TRUE
chr3:151953704-151953924:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Nexn	circAtlas:mmu-Nexn_0006	FALSE
chr3:28587115-28593653:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Tnik	circAtlas:mmu-Tnik_0105,circAtlas:mmu-Tnik_0069	FALSE
chr3:90239648-90239794:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Gatad2b	.	TRUE
chr4:137246542-137247278:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Hspg2	.	TRUE
chr4:14756773-14775083:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Lrrc69	circAtlas:mmu-Lrrc69_0001	FALSE
chr4:33356061-33404253:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Rngtt	circAtlas:mmu-Rngtt_0018	FALSE
chr5:118033846-118035867:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Nos1	circAtlas:mmu-Nos1_0003	FALSE
chr5:122880163-122888114:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Camkk2	circAtlas:mmu-Camkk2_0004	FALSE
chr5:150996090-150996285:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Stard13	.	TRUE
chr5:4022756-4022841:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Akap9	.	TRUE
chr5:87817373-87818900:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Csn1s1	.	TRUE
chr6:127444995-127448631:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Parp11	circAtlas:mmu-Parp11_0007	FALSE
chr6:8573182-8582790:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Glcci1	circAtlas:mmu-ENSMUSG00000089862,ENSMUSG00000029638_0007,circAtlas:mmu-Glcci1_0003,circBase_lifted:hsa_circ_0001679	FALSE
chr7:110061968-110062062:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Sbf2	.	TRUE
chr7:126049277-126049722:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Atp2a1	circAtlas:mmu-Atp2a1_0031	FALSE
chr7:126055892-126056063:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Atp2a1	.	TRUE
chr7:130514965-130515126:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Plekha1	.	TRUE
chr7:144035448-144052616:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Ppfia1	circAtlas:mmu-Ppfia1_0007,circAtlas:mmu-Ppfia1_0011,circAtlas:mmu-Ppfia1_0046,circAtlas:mmu-Ppfia1_0057,circBase_lifted:hsa_circ_0023329,circBase_lifted:hsa_circ_0023330	FALSE
chr7:16189253-16189401:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Tmem160	.	TRUE
chr7:24671761-24671951:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Rabac1	circAtlas:mmu-Rabac1_0002	FALSE
chr7:3642602-3642870:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Prpf31,Gm15927	.	TRUE
chr8:105244539-105246455:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Nae1	circAtlas:mmu-Nae1_0009,circAtlas:mmu-Nae1_0026	FALSE
chr8:115264322-115264488:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Wwox	.	TRUE
chr8:41501085-41509721:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Gm16193,Mtus1	circAtlas:mmu-Mtus1_0009,circBase_lifted:hsa_circ_0083443	FALSE
chr8:41802587-41807954:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Asah1	.	TRUE
chr9:27950949-27951229:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Opcml	.	TRUE
chr9:44623967-44624226:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	ciRNA	Phldb1	.	TRUE
chr9:66008623-66016910:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Snx1	circAtlas:mmu-Snx1_0003,circBase_lifted:hsa_circ_0002178	FALSE
chr9:70647357-70647457:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Adam10	.	TRUE
chr9:96084184-96105251:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	EI-circRNA	Tfdp2	circAtlas:mmu-Tfdp2_0024	FALSE
chrX:105012172-105014518:+	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Magt1	.	TRUE
chrX:35251146-35251269:-	-0.182315088974327	-4.33026968153891	0.168773101292079	0.681204501003869	0	0.695835177339735	circRNA	Dock11	.	TRUE
