	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	gene	databases	has_db
chr1:105947577-105951488:+	0.291447550821696	17.6081136919211	1.59325949958906	9.79634120866492	1.16737719743792e-22	2.40264983347638e-21	EI-circRNA	Zcchc2	.	FALSE
chr1:105947577-105951488:-	0.291447550821696	17.6081136919211	1.59325949958906	9.79634120866492	1.16737719743792e-22	2.40264983347638e-21	EI-circRNA	Zcchc2	.	FALSE
chr17:24797352-24797512:+	0.291447550821696	17.6081136919211	1.59325949958906	9.79634120866492	1.16737719743792e-22	2.40264983347638e-21	circRNA	Pkd1	circAtlas:mmu-Pkd1_0001,circBase_lifted:hsa_circ_0037457,circBase_lifted:hsa_circ_0038037	TRUE
chr17:24797352-24797512:-	0.291447550821696	17.6081136919211	1.59325949958906	9.79634120866492	1.16737719743792e-22	2.40264983347638e-21	circRNA	Pkd1	circAtlas:mmu-Pkd1_0001,circBase_lifted:hsa_circ_0037457,circBase_lifted:hsa_circ_0038037	TRUE
chr2:126667331-126672183:+	0.291447550821696	17.6081136919211	1.59325949958906	9.79634120866492	1.16737719743792e-22	2.40264983347638e-21	EI-circRNA	Trpm7	circAtlas:mmu-Trpm7_0009	TRUE
chr2:126667332-126672183:-	0.291447550821696	17.6081136919211	1.59325949958906	9.79634120866492	1.16737719743792e-22	2.40264983347638e-21	EI-circRNA	Trpm7	circAtlas:mmu-Trpm7_0009	TRUE
chr15:77653021-77653231:+	0.266229375202575	17.4541684722677	1.59079946105254	9.71471819712743	2.60969897174061e-22	5.3692280443297e-21	circRNA	Myh9	.	FALSE
chr10:12509687-12530578:-	0.317109225677196	17.2960375794103	1.59122670328044	9.61273308691733	7.06483527890273e-22	1.45247267062989e-20	EI-circRNA	Utrn	circAtlas:mmu-Utrn_0033	TRUE
chr10:12509688-12530578:+	0.317109225677196	17.2960375794103	1.59122670328044	9.61273308691733	7.06483527890273e-22	1.45247267062989e-20	EI-circRNA	Utrn	circAtlas:mmu-Utrn_0033	TRUE
chr5:122477794-122490677:+	0.340592088302896	17.2068478910485	1.59122239537756	9.55670805993167	1.21561881509103e-21	2.49739975727338e-20	EI-circRNA	Rad9b	circAtlas:mmu-Rad9b_0004,circAtlas:mmu-Rad9b_0002,circAtlas:mmu-Rad9b_0003,circAtlas:mmu-Rad9b_0013	TRUE
chr5:122477794-122490677:-	0.340592088302896	17.2068478910485	1.59122239537756	9.55670805993167	1.21561881509103e-21	2.49739975727338e-20	EI-circRNA	Rad9b	circAtlas:mmu-Rad9b_0004,circAtlas:mmu-Rad9b_0002,circAtlas:mmu-Rad9b_0003,circAtlas:mmu-Rad9b_0013	TRUE
chr2:32931454-32944269:-	0.418847381653953	17.1468685317391	1.58965699106509	9.52838795845546	1.59744438681176e-21	3.27945254464402e-20	EI-circRNA	Garnl3	circAtlas:mmu-Garnl3_0009	TRUE
chr2:32931455-32944269:+	0.418847381653953	17.1468685317391	1.58965699106509	9.52838795845546	1.59744438681176e-21	3.27945254464402e-20	EI-circRNA	Garnl3	circAtlas:mmu-Garnl3_0009	TRUE
chr1:4212835-4298842:+	0.327543046480035	17.0044122744301	1.58921486343242	9.44139941028694	3.67833481137108e-21	7.54591728332719e-20	EI-circRNA	Rp1	circAtlas:mmu-intergenic_007063,circAtlas:mmu-intergenic_002866	TRUE
chr1:4212835-4298842:-	0.327543046480035	17.0044122744301	1.58921486343242	9.44139941028694	3.67833481137108e-21	7.54591728332719e-20	EI-circRNA	Rp1	circAtlas:mmu-intergenic_007063,circAtlas:mmu-intergenic_002866	TRUE
chr8:73121747-73154077:-	0.276342477154161	16.9548511446116	1.59170538179037	9.39548946413074	5.69523999472612e-21	1.16750357893336e-19	EI-circRNA	Eps15l1	circAtlas:mmu-Eps15l1_0010	TRUE
chr8:73121748-73154077:+	0.276342477154161	16.9548511446116	1.59170538179037	9.39548946413074	5.69523999472612e-21	1.16750357893336e-19	EI-circRNA	Eps15l1	circAtlas:mmu-Eps15l1_0010	TRUE
chr8:124109265-124116534:-	0.66832952686344	-16.7439439426438	1.58804260316804	-9.28435037777366	1.62696598373653e-20	3.33280803180761e-19	EI-circRNA	Tcf25	circAtlas:mmu-Tcf25_0005	TRUE
chr8:124109266-124116534:+	0.66832952686344	-16.7439439426438	1.58804260316804	-9.28435037777366	1.62696598373653e-20	3.33280803180761e-19	EI-circRNA	Tcf25	circAtlas:mmu-Tcf25_0005	TRUE
chr16:84821740-84822385:+	0.834154721999151	16.6880757470043	1.59038109876096	9.235569863379	2.5691476300043e-20	5.25904334095603e-19	EI-circRNA	App	circAtlas:mmu-App_0012,circAtlas:mmu-App_0078,circBase_lifted:hsa_circ_0061341	TRUE
chr16:84821740-84822385:-	0.834154721999151	16.6880757470043	1.59038109876096	9.235569863379	2.5691476300043e-20	5.25904334095603e-19	EI-circRNA	App	circAtlas:mmu-App_0012,circAtlas:mmu-App_0078,circBase_lifted:hsa_circ_0061341	TRUE
chr11:75967260-75973510:+	1.11186007468346	16.1445372940336	1.59153228945092	8.88737060993808	6.25720221697882e-19	1.27992337256265e-17	EI-circRNA	Vps53	circAtlas:mmu-Vps53_0009	TRUE
chr11:75967261-75973510:-	1.11186007468346	16.1445372940336	1.59153228945092	8.88737060993808	6.25720221697882e-19	1.27992337256265e-17	EI-circRNA	Vps53	circAtlas:mmu-Vps53_0009	TRUE
chr3:100485792-100539914:+	0.1901875692324	16.1079438126203	1.59081096075113	8.86839741534029	7.42060824936047e-19	1.51571009768683e-17	EI-circRNA	Man1a2	circAtlas:mmu-Man1a2_0029	TRUE
chr3:100485792-100539914:-	0.1901875692324	16.1079438126203	1.59081096075113	8.86839741534029	7.42060824936047e-19	1.51571009768683e-17	EI-circRNA	Man1a2	circAtlas:mmu-Man1a2_0029	TRUE
chrX:168003194-168048598:+	0.1901875692324	16.1079438126203	1.59081096075113	8.86839741534029	7.42060824936047e-19	1.51571009768683e-17	EI-circRNA	Arhgap6	circAtlas:mmu-Arhgap6_0002	TRUE
chrX:168003194-168048598:-	0.1901875692324	16.1079438126203	1.59081096075113	8.86839741534029	7.42060824936047e-19	1.51571009768683e-17	EI-circRNA	Arhgap6	circAtlas:mmu-Arhgap6_0002	TRUE
chr11:94187710-94200517:+	0.511938351630982	16.1087586908756	1.59374776322486	8.85256689698957	8.55290367651507e-19	1.74572965452157e-17	EI-circRNA	Luc7l3	circAtlas:mmu-Luc7l3_0020,circAtlas:mmu-Luc7l3_0027	TRUE
chr11:94187710-94200517:-	0.511938351630982	16.1087586908756	1.59374776322486	8.85256689698957	8.55290367651507e-19	1.74572965452157e-17	EI-circRNA	Luc7l3	circAtlas:mmu-Luc7l3_0020,circAtlas:mmu-Luc7l3_0027	TRUE
chr6:100588697-100625252:+	0.563334044867331	16.0876523836039	1.59170891634576	8.85064614448872	8.70140373356476e-19	1.77476037245835e-17	EI-circRNA	Shq1	circAtlas:mmu-Shq1_0008,circBase_lifted:hsa_circ_0066541	TRUE
chr6:100588697-100625252:-	0.563334044867331	16.0876523836039	1.59170891634576	8.85064614448872	8.70140373356476e-19	1.77476037245835e-17	EI-circRNA	Shq1	circAtlas:mmu-Shq1_0008,circBase_lifted:hsa_circ_0066541	TRUE
chr9:65261891-65264087:-	0.642620114858729	16.0592895615583	1.59214443763904	8.83041087805236	1.04291898280199e-18	2.12563257041933e-17	EI-circRNA	Pdcd7	circAtlas:mmu-Pdcd7_0001	TRUE
chr9:65261892-65264087:+	0.642620114858729	16.0592895615583	1.59214443763904	8.83041087805236	1.04291898280199e-18	2.12563257041933e-17	EI-circRNA	Pdcd7	circAtlas:mmu-Pdcd7_0001	TRUE
chr5:24894391-24911582:+	0.470389599114994	16.0444226986588	1.59375763698312	8.81214456499419	1.22774154029377e-18	2.50052971264149e-17	EI-circRNA	Wdr86,Nub1	circAtlas:mmu-Nub1_0005,circAtlas:mmu-Nub1_0007	TRUE
chr5:24894391-24911582:-	0.470389599114994	16.0444226986588	1.59375763698312	8.81214456499419	1.22774154029377e-18	2.50052971264149e-17	EI-circRNA	Wdr86,Nub1	circAtlas:mmu-Nub1_0005,circAtlas:mmu-Nub1_0007	TRUE
chrX_GL456233v2_random:394862-409604:-	0.583120029797046	16.0149173605544	1.59164052534624	8.80532829955787	1.30470121344486e-18	2.65536242650064e-17	EI-circRNA	LOC100862337,Zf12,Tmlhe	.	FALSE
chrX_GL456233v2_random:394863-409604:+	0.583120029797046	16.0149173605544	1.59164052534624	8.80532829955787	1.30470121344486e-18	2.65536242650064e-17	EI-circRNA	LOC100862337,Zf12,Tmlhe	.	FALSE
chr7:111679379-111685314:+	0.524815568496062	15.8162116857413	1.58952152140888	8.69205701190839	3.55935377404164e-18	7.23888687809762e-17	EI-circRNA	Usp47	circAtlas:mmu-Usp47_0093,circAtlas:mmu-Usp47_0089	TRUE
chr7:111679379-111685314:-	0.524815568496062	15.8162116857413	1.58952152140888	8.69205701190839	3.55935377404164e-18	7.23888687809762e-17	EI-circRNA	Usp47	circAtlas:mmu-Usp47_0093,circAtlas:mmu-Usp47_0089	TRUE
chr11:75816579-75816726:-	0.385572068915237	15.7971604653161	1.59217792699892	8.6655895872908	4.49182326860788e-18	9.1287520986568e-17	EI-circRNA	Rph3al	.	FALSE
chr11:75816580-75816726:+	0.385572068915237	15.7971604653161	1.59217792699892	8.6655895872908	4.49182326860788e-18	9.1287520986568e-17	EI-circRNA	Rph3al	.	FALSE
chr14:34095212-34096435:+	0.349771732896894	15.7619942745955	1.58954723092637	8.65780771205846	4.80923910112263e-18	9.76682632372896e-17	EI-circRNA	Sncg	.	FALSE
chr14:34095213-34096435:-	0.349771732896894	15.7619942745955	1.58954723092637	8.65780771205846	4.80923910112263e-18	9.76682632372896e-17	EI-circRNA	Sncg	.	FALSE
chr11:23561747-23575122:+	0.333566909455445	-15.739377088084	1.58889925037713	-8.64710401545154	5.28228188029452e-18	1.07121346727176e-16	EI-circRNA	Sanbr	circAtlas:mmu-0610010F05Rik_0033	TRUE
chr11:23561747-23575122:-	0.333566909455445	-15.739377088084	1.58889925037713	-8.64710401545154	5.28228188029452e-18	1.07121346727176e-16	EI-circRNA	Sanbr	circAtlas:mmu-0610010F05Rik_0033	TRUE
chr14:36640390-36648886:-	0.333566909455445	-15.739377088084	1.58889925037713	-8.64710401545154	5.28228188029452e-18	1.07121346727176e-16	EI-circRNA	Ccser2	circAtlas:mmu-Ccser2_0007,circBase_lifted:hsa_circ_0006956	TRUE
chr14:36640391-36648886:+	0.333566909455445	-15.739377088084	1.58889925037713	-8.64710401545154	5.28228188029452e-18	1.07121346727176e-16	EI-circRNA	Ccser2	circAtlas:mmu-Ccser2_0007,circBase_lifted:hsa_circ_0006956	TRUE
chr16:55800958-55811981:+	0.436158798356415	15.735069432292	1.59291933117219	8.6225769023625	6.54639709978203e-18	1.32661776588997e-16	EI-circRNA	Zbtb11	circAtlas:mmu-Zbtb11_0004,circAtlas:mmu-Zbtb11_0016	TRUE
chr16:55800958-55811981:-	0.436158798356415	15.735069432292	1.59291933117219	8.6225769023625	6.54639709978203e-18	1.32661776588997e-16	EI-circRNA	Zbtb11	circAtlas:mmu-Zbtb11_0004,circAtlas:mmu-Zbtb11_0016	TRUE
chr7:102003707-102035408:+	0.23526246002985	15.678941633124	1.59324642198804	8.58557812799319	9.03807569999134e-18	1.83024265426863e-16	EI-circRNA	Stim1,Gm18255	circAtlas:mmu-Stim1_0005,circAtlas:mmu-Stim1_0007,circBase_lifted:hsa_circ_0020927	TRUE
chr7:102003708-102035408:-	0.23526246002985	15.678941633124	1.59324642198804	8.58557812799319	9.03807569999134e-18	1.83024265426863e-16	EI-circRNA	Stim1,Gm18255	circAtlas:mmu-Stim1_0005,circAtlas:mmu-Stim1_0007,circBase_lifted:hsa_circ_0020927	TRUE
chr5:130226787-130237659:+	0.54124260151198	15.6251931368155	1.59322629903286	8.55195093445697	1.21025226929214e-17	2.44905230476487e-16	EI-circRNA	Rabgef1,Gm15921	circAtlas:mmu-Rabgef1_0002,circAtlas:mmu-Rabgef1_0001	TRUE
chr5:130226788-130237659:-	0.54124260151198	15.6251931368155	1.59322629903286	8.55195093445697	1.21025226929214e-17	2.44905230476487e-16	EI-circRNA	Rabgef1,Gm15921	circAtlas:mmu-Rabgef1_0002,circAtlas:mmu-Rabgef1_0001	TRUE
chr13:107217554-107224067:+	0.82696017758779	15.5254932672573	1.58876887364869	8.51319124612207	1.69210648720201e-17	3.42168104662063e-16	intergenic-circRNA	intergenic_chr13:107217554-107224067:+	circAtlas:mmu-intergenic_028477	TRUE
chr13:107217554-107224067:-	0.82696017758779	15.5254932672573	1.58876887364869	8.51319124612207	1.69210648720201e-17	3.42168104662063e-16	intergenic-circRNA	intergenic_chr13:107217554-107224067:-	circAtlas:mmu-intergenic_028477	TRUE
chr18:36722401-36724594:+	1.28337476165517	-15.4776410368477	1.59023191314154	-8.4752676169241	2.34539746824894e-17	4.73934349222895e-16	EI-circRNA	Ankhd1	circAtlas:mmu-Ankhd1_0067	TRUE
chr18:36722401-36724594:-	1.28337476165517	-15.4776410368477	1.59023191314154	-8.4752676169241	2.34539746824894e-17	4.73934349222895e-16	EI-circRNA	Ankhd1	circAtlas:mmu-Ankhd1_0067	TRUE
chr11:97263891-97269537:+	0.836399021635877	15.4416239336444	1.59210289246104	8.44268545537699	3.10128824188341e-17	6.26230172095002e-16	EI-circRNA	Socs7	circAtlas:mmu-Socs7_0009,circBase_lifted:hsa_circ_0043329	TRUE
chr11:97263892-97269537:-	0.836399021635877	15.4416239336444	1.59210289246104	8.44268545537699	3.10128824188341e-17	6.26230172095002e-16	EI-circRNA	Socs7	circAtlas:mmu-Socs7_0009,circBase_lifted:hsa_circ_0043329	TRUE
chr6:72552624-72557352:+	0.826575770641592	15.3399565582079	1.59060549013937	8.38671602789388	4.99910624541588e-17	1.0087291361919e-15	EI-circRNA	Elmod3	circAtlas:mmu-Elmod3_0003,circBase_lifted:hsa_circ_0055402	TRUE
chr6:72552624-72557352:-	0.826575770641592	15.3399565582079	1.59060549013937	8.38671602789388	4.99910624541588e-17	1.0087291361919e-15	EI-circRNA	Elmod3	circAtlas:mmu-Elmod3_0003,circBase_lifted:hsa_circ_0055402	TRUE
chrX:82857081-82930839:+	0.328256993025167	15.3544389541995	1.59368661814828	8.379589062319	5.31128130006524e-17	1.0709570769576e-15	EI-circRNA	Dmd,Gm54062	circAtlas:mmu-Dmd_0077	TRUE
chrX:82857081-82930839:-	0.328256993025167	15.3544389541995	1.59368661814828	8.379589062319	5.31128130006524e-17	1.0709570769576e-15	EI-circRNA	Dmd,Gm54062	circAtlas:mmu-Dmd_0077	TRUE
chr1:151352622-151354376:+	0.801843752181304	15.2742889955803	1.59077204519352	8.34455762262621	7.14809470774034e-17	1.43927852899096e-15	EI-circRNA	Rnf2	circAtlas:mmu-Rnf2_0012	TRUE
chr1:151352623-151354376:-	0.801843752181304	15.2742889955803	1.59077204519352	8.34455762262621	7.14809470774034e-17	1.43927852899096e-15	EI-circRNA	Rnf2	circAtlas:mmu-Rnf2_0012	TRUE
chr2:51993444-51997769:-	0.801843752181304	15.2742889955803	1.59077204519352	8.34455762262621	7.14809470774034e-17	1.43927852899096e-15	EI-circRNA	Rif1	.	FALSE
chr2:51993445-51997769:+	0.801843752181304	15.2742889955803	1.59077204519352	8.34455762262621	7.14809470774034e-17	1.43927852899096e-15	EI-circRNA	Rif1	.	FALSE
chr5:107644601-107651880:+	0.457316109790618	15.261091238254	1.58956971861879	8.34256659706426	7.2695203509015e-17	1.4626874281025e-15	EI-circRNA	Btbd8	circAtlas:mmu-intergenic_001155	TRUE
chr5:107644602-107651880:-	0.457316109790618	15.261091238254	1.58956971861879	8.34256659706426	7.2695203509015e-17	1.4626874281025e-15	EI-circRNA	Btbd8	circAtlas:mmu-intergenic_001155	TRUE
chr3:88950426-88950950:+	0.356723756358054	15.2578525087052	1.59378963171707	8.31844570002748	8.91243137521283e-17	1.79198105278605e-15	EI-circRNA	Ash1l	circAtlas:mmu-Ash1l_0016,circAtlas:mmu-Ash1l_0101	TRUE
chr3:88950426-88950950:-	0.356723756358054	15.2578525087052	1.59378963171707	8.31844570002748	8.91243137521283e-17	1.79198105278605e-15	EI-circRNA	Ash1l	circAtlas:mmu-Ash1l_0016,circAtlas:mmu-Ash1l_0101	TRUE
chr10:76272260-76273050:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Pcnt	circAtlas:mmu-Pcnt_0027	TRUE
chr10:76272260-76273050:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Pcnt	circAtlas:mmu-Pcnt_0027	TRUE
chr11:96237652-96239214:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Hoxb3,Hoxb3os	.	FALSE
chr11:96237653-96239214:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Hoxb3,Hoxb3os	.	FALSE
chr13:76283345-76286521:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Skic3	.	FALSE
chr13:76283346-76286521:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Skic3	.	FALSE
chr15:94451716-94464778:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Irak4	.	FALSE
chr15:94451716-94464778:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Irak4	.	FALSE
chr16:36620948-36628522:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Eaf2	.	FALSE
chr16:36620949-36628522:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Eaf2	.	FALSE
chr16:91472288-91474592:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Son,Donson	circAtlas:mmu-Son_0007	TRUE
chr16:91472289-91474592:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Son,Donson	circAtlas:mmu-Son_0007	TRUE
chr18:61432657-61442753:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Ppargc1b,Gm46627	circAtlas:mmu-Ppargc1b_0003,circAtlas:mmu-Ppargc1b_0001	TRUE
chr18:61432657-61442753:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Ppargc1b,Gm46627	circAtlas:mmu-Ppargc1b_0003,circAtlas:mmu-Ppargc1b_0001	TRUE
chr19:3671937-3672082:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	ciRNA	Lrp5	.	FALSE
chr19:3671939-3672084:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	ciRNA	Lrp5	.	FALSE
chr2:71128914-71142907:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Slc25a12	circAtlas:mmu-Slc25a12_0006,circAtlas:mmu-Slc25a12_0014	TRUE
chr2:71128914-71142907:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Slc25a12	circAtlas:mmu-Slc25a12_0006,circAtlas:mmu-Slc25a12_0014	TRUE
chr2:76764482-76770454:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Ttn	.	FALSE
chr2:76764483-76770454:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Ttn	.	FALSE
chr2:104268196-104276980:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Hipk3	circAtlas:mmu-Hipk3_0022	TRUE
chr2:104268196-104276980:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Hipk3	circAtlas:mmu-Hipk3_0022	TRUE
chr4:132417015-132428421:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Eya3	circAtlas:mmu-Eya3_0019	TRUE
chr4:132417016-132428421:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Eya3	circAtlas:mmu-Eya3_0019	TRUE
chr4:134256399-134256721:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	circRNA	Mtfr1l	circAtlas:mmu-Mtfr1l_0001	TRUE
chr4:134256400-134256721:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	circRNA	Mtfr1l	circAtlas:mmu-Mtfr1l_0001	TRUE
chr5:4082680-4088705:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Akap9	circAtlas:mmu-Akap9_0006,circAtlas:mmu-Akap9_0091	TRUE
chr5:4082681-4088705:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Akap9	circAtlas:mmu-Akap9_0006,circAtlas:mmu-Akap9_0091	TRUE
chr6:5232324-5240978:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Pon3	.	FALSE
chr6:5232324-5240978:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Pon3	.	FALSE
chr8:106390385-106398072:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Ctcf	circAtlas:mmu-Ctcf_0017	TRUE
chr8:106390386-106398072:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Ctcf	circAtlas:mmu-Ctcf_0017	TRUE
chr9:107656773-107660984:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Rbm6	circAtlas:mmu-Rbm6_0054	TRUE
chr9:107656773-107660984:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Rbm6	circAtlas:mmu-Rbm6_0054	TRUE
chrX:149873600-149879251:+	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Tsr2	.	FALSE
chrX:149873601-149879251:-	0.534562501454203	15.1335022573352	1.59078576381042	8.25598427903732	1.50655457079219e-16	2.99092285407622e-15	EI-circRNA	Tsr2	.	FALSE
chr14:30460495-30499949:+	0.573205661857674	15.1327049701609	1.59106433136417	8.25403769745816	1.53131018564747e-16	3.03793912793833e-15	EI-circRNA	Sfmbt1,1700087M22Rik	circAtlas:mmu-Sfmbt1_0007,circAtlas:mmu-Sfmbt1_0006,circAtlas:mmu-Sfmbt1_0058	TRUE
chr14:30460496-30499949:-	0.573205661857674	15.1327049701609	1.59106433136417	8.25403769745816	1.53131018564747e-16	3.03793912793833e-15	EI-circRNA	Sfmbt1,1700087M22Rik	circAtlas:mmu-Sfmbt1_0007,circAtlas:mmu-Sfmbt1_0006,circAtlas:mmu-Sfmbt1_0058	TRUE
chr2:30862762-30864049:+	0.476104597735863	15.0886667573511	1.59277699278852	8.21751369878617	2.07765512210156e-16	4.11893673016073e-15	partially_intergenic-circRNA	BC005624	circAtlas:mmu-intergenic_001584	TRUE
chr2:30862762-30864049:-	0.476104597735863	15.0886667573511	1.59277699278852	8.21751369878617	2.07765512210156e-16	4.11893673016073e-15	partially_intergenic-circRNA	BC005624	circAtlas:mmu-intergenic_001584	TRUE
chr17:26853390-26860678:+	0.323306471188898	15.079900550885	1.59368092208056	8.2073521554171	2.26119629733493e-16	4.4796688017881e-15	EI-circRNA	Ergic1	circAtlas:mmu-Ergic1_0005,circBase_lifted:hsa_circ_0075054	TRUE
chr17:26853391-26860678:-	0.323306471188898	15.079900550885	1.59368092208056	8.2073521554171	2.26119629733493e-16	4.4796688017881e-15	EI-circRNA	Ergic1	circAtlas:mmu-Ergic1_0005,circBase_lifted:hsa_circ_0075054	TRUE
chr3:95387505-95388150:+	1.1542218430605	-14.8063285743487	1.59004168623696	-8.05408354082628	8.00765143480808e-16	1.58529099384207e-14	EI-circRNA	Arnt	circAtlas:mmu-Arnt_0022	TRUE
chr3:95387505-95388150:-	1.1542218430605	-14.8063285743487	1.59004168623696	-8.05408354082628	8.00765143480808e-16	1.58529099384207e-14	EI-circRNA	Arnt	circAtlas:mmu-Arnt_0022	TRUE
chr15:6764845-6780202:+	0.951778619189083	14.6892187109789	1.58733334918269	7.99404782713884	1.30579067968632e-15	2.58329379049055e-14	EI-circRNA	Gm53882,Rictor	circAtlas:mmu-Rictor_0004,circBase_lifted:hsa_circ_0072339	TRUE
chr15:6764846-6780202:-	0.951778619189083	14.6892187109789	1.58733334918269	7.99404782713884	1.30579067968632e-15	2.58329379049055e-14	EI-circRNA	Gm53882,Rictor	circAtlas:mmu-Rictor_0004,circBase_lifted:hsa_circ_0072339	TRUE
chr19:41570216-41575499:-	0.394434676961032	-14.5859217225901	1.5906305015477	-7.91253638751669	2.52197122745878e-15	4.98582440288814e-14	circRNA	Lcor	circAtlas:mmu-intergenic_001130,circAtlas:mmu-intergenic_002069	TRUE
chr19:41570217-41575499:+	0.394434676961032	-14.5859217225901	1.5906305015477	-7.91253638751669	2.52197122745878e-15	4.98582440288814e-14	circRNA	Lcor	circAtlas:mmu-intergenic_001130,circAtlas:mmu-intergenic_002069	TRUE
chr9:110789870-110799227:+	0.404403843752493	-14.5649518178413	1.59058852057054	-7.89956148642031	2.79886344999551e-15	5.52936666220327e-14	EI-circRNA	Lrrc2	circAtlas:mmu-Lrrc2_0002,circAtlas:mmu-Lrrc2_0013	TRUE
chr9:110789870-110799227:-	0.404403843752493	-14.5649518178413	1.59058852057054	-7.89956148642031	2.79886344999551e-15	5.52936666220327e-14	EI-circRNA	Lrrc2	circAtlas:mmu-Lrrc2_0002,circAtlas:mmu-Lrrc2_0013	TRUE
chr11:29144573-29152908:+	0.687261325792255	14.5198238392608	1.58904526345429	7.87883399371836	3.30450171185295e-15	6.52374082723549e-14	EI-circRNA	Ppp4r3b	circAtlas:mmu-Smek2_0015	TRUE
chr11:29144573-29152908:-	0.687261325792255	14.5198238392608	1.58904526345429	7.87883399371836	3.30450171185295e-15	6.52374082723549e-14	EI-circRNA	Ppp4r3b	circAtlas:mmu-Smek2_0015	TRUE
chr3:88633301-88633778:+	0.496729151376014	14.5281254333525	1.59080547310797	7.87533463087487	3.39832081246593e-15	6.70428308020281e-14	EI-circRNA	Rit1	circAtlas:mmu-Rit1_0001,circBase_lifted:hsa_circ_0006575	TRUE
