	logFC	logCPM	LR	PValue	DE	FDR	type	gene	databases	has_db
chr2:20891917-20896988:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Arhgap21	circAtlas:mmu-Arhgap21_0005	TRUE
chr2:24746618-24767638:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Ehmt1	circAtlas:mmu-Ehmt1_0028,circAtlas:mmu-Ehmt1_0065,circAtlas:mmu-Ehmt1_0078	TRUE
chr2:27839638-27843037:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Col5a1	circAtlas:mmu-Col5a1_0019	TRUE
chr2:70599206-70617339:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Tlk1	circAtlas:mmu-Tlk1_0009,circAtlas:mmu-Tlk1_0001,circAtlas:mmu-Tlk1_0064,circBase:mm9_circ_000353,circBase:mm9_circ_009932,circBase_lifted:hsa_circ_0004827	TRUE
chr2:75681838-75684949:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Agps	circAtlas:mmu-Agps_0020	TRUE
chr2:76598939-76599287:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Ttn	.	FALSE
chr3:108023079-108031153:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Gnai3	circAtlas:mmu-Gnai3_0003	TRUE
chr3:14610555-14624450:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Lrrcc1	circAtlas:mmu-Lrrcc1_0003	TRUE
chr3:152125652-152134469:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Zzz3	circAtlas:mmu-Zzz3_0012,circAtlas:mmu-Zzz3_0013,circAtlas:mmu-Zzz3_0053,circAtlas:mmu-Zzz3_0015,circAtlas:mmu-Zzz3_0043,circAtlas:mmu-Zzz3_0044	TRUE
chr3:51230643-51233456:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Elf2	circAtlas:mmu-Elf2_0022,circAtlas:mmu-Elf2_0031,circBase_lifted:hsa_circ_0007466	TRUE
chr4:109577953-109614882:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Faf1	circAtlas:mmu-Faf1_0057,circBase_lifted:hsa_circ_0000070	TRUE
chr4:130496127-130501915:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Pum1	circAtlas:mmu-Pum1_0048	TRUE
chr4:150523800-150561925:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Gm52709,Rere	circAtlas:mmu-Rere_0028,circBase:mm9_circ_017369,circBase_lifted:hsa_circ_0008501	TRUE
chr4:53127597-53144095:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Abca1	circAtlas:mmu-Abca1_0014	TRUE
chr4:62247584-62254783:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Fkbp15	circAtlas:mmu-Fkbp15_0006	TRUE
chr4:88039507-88115253:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Focad,Mir491	circAtlas:mmu-Focad_0032,circAtlas:mmu-Focad_0059,circAtlas:mmu-Focad_0024,circAtlas:mmu-Focad_0092	TRUE
chr4:9583812-9610938:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Asph	circAtlas:mmu-Asph_0006,circBase:mm9_circ_016702	TRUE
chr5:104033773-104034153:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	circRNA	Klhl8,Gm42139	circAtlas:mmu-Klhl8_0002,circAtlas:mmu-Klhl8_0001	TRUE
chr5:104033773-104034156:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Klhl8,Gm42139	circAtlas:mmu-Klhl8_0002,circAtlas:mmu-Klhl8_0001	TRUE
chr5:107960224-107961472:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Evi5	.	FALSE
chr5:113885984-113886060:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Sart3	.	FALSE
chr5:147387463-147403907:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Pan3	circAtlas:mmu-Pan3_0035,circAtlas:mmu-Pan3_0063,circBase_lifted:hsa_circ_0008760	TRUE
chr5:150389871-150390328:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Fry	.	FALSE
chr5:20994627-20999479:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Phtf2	circAtlas:mmu-Phtf2_0003	TRUE
chr5:25552359-25554938:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Kmt2c	circAtlas:mmu-Kmt2c_0021,circAtlas:mmu-Kmt2c_0074,circBase:mm9_circ_001796,circBase_lifted:hsa_circ_0061247,circBase_lifted:hsa_circ_0083014	TRUE
chr5:67141180-67143880:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Limch1	circAtlas:mmu-Limch1_0004	TRUE
chr6:119888009-119891198:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Rad52	circAtlas:mmu-Rad52_0002	TRUE
chr6:148723093-148725983:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Ipo8	circAtlas:mmu-Ipo8_0010,circAtlas:mmu-Ipo8_0023,circAtlas:mmu-Ipo8_0022,circBase:mm9_circ_016371	TRUE
chr6:37330492-37335582:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Creb3l2	circAtlas:mmu-Creb3l2_0005	TRUE
chr6:5230401-5240978:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Pon3	circAtlas:mmu-Pon3_0001	TRUE
chr7:109511122-109526221:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Dennd5a	circAtlas:mmu-Dennd5a_0006,circAtlas:mmu-Dennd5a_0034,circBase_lifted:hsa_circ_0008495	TRUE
chr7:120647062-120656622:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Mettl9	circAtlas:mmu-Mettl9_0006,circAtlas:mmu-Mettl9_0003,circAtlas:mmu-Mettl9_0015,circBase:mm9_circ_009705,circBase_lifted:hsa_circ_0002696	TRUE
chr7:51600915-51601153:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	ciRNA	Gas2	.	FALSE
chr8:107707758-107718238:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Sntb2	circAtlas:mmu-Sntb2_0003,circAtlas:mmu-Sntb2_0011,circAtlas:mmu-Sntb2_0008	TRUE
chr8:68573400-68615264:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Psd3	circAtlas:mmu-intergenic_001316,circAtlas:mmu-intergenic_019615	TRUE
chr8:78071269-78078301:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Arhgap10	circAtlas:mmu-Arhgap10_0015,circBase_lifted:hsa_circ_0071122	TRUE
chr9:108405788-108422176:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Qrich1	circAtlas:mmu-Qrich1_0009	TRUE
chr9:14504050-14507896:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Amotl1	circAtlas:mmu-Amotl1_0001,circBase_lifted:hsa_circ_0000350	TRUE
chr9:3441055-3460131:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Cwf19l2	circAtlas:mmu-Cwf19l2_0007,circAtlas:mmu-Cwf19l2_0019,circAtlas:mmu-Cwf19l2_0018,circAtlas:mmu-Cwf19l2_0014	TRUE
chr9:59344054-59361752:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Arih1	circAtlas:mmu-Arih1_0022,circAtlas:mmu-Arih1_0029,circBase_lifted:hsa_circ_0006314	TRUE
chr9:59791763-59817990:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Gm20275,Myo9a	circAtlas:mmu-Myo9a_0065,circAtlas:mmu-Myo9a_0020,circAtlas:mmu-Myo9a_0019,circAtlas:mmu-Myo9a_0165,circBase_lifted:hsa_circ_0036146,circBase_lifted:hsa_circ_0036150	TRUE
chr9:62826633-62830937:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Pias1	circAtlas:mmu-Pias1_0004,circBase_lifted:hsa_circ_0008378	TRUE
chr9:65915022-65917852:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Csnk1g1	circAtlas:mmu-Csnk1g1_0001,circAtlas:mmu-Csnk1g1_0046	TRUE
chr9:77072047-77124330:-	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Mlip	circAtlas:mmu-Mlip_0034,circAtlas:mmu-Mlip_0039,circBase:mm9_circ_016812	TRUE
chr9:77124259-77138311:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Mlip	circAtlas:mmu-Mlip_0010,circAtlas:mmu-Mlip_0005,circBase:mm9_circ_008614	TRUE
chrX:158113554-158132409:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Rps6ka3	circAtlas:mmu-Rps6ka3_0001	TRUE
chrX:158702754-158749478:+	-0.185541973209914	-4.31205984414118	0.167283866573297	0.682537089432124	0	0.697649917961346	EI-circRNA	Sh3kbp1	circAtlas:mmu-Sh3kbp1_0001,circAtlas:mmu-Sh3kbp1_0044,circAtlas:mmu-Sh3kbp1_0021,circAtlas:mmu-Sh3kbp1_0071	TRUE
chr10:12289680-12331308:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Utrn	circAtlas:mmu-Utrn_0037,circAtlas:mmu-Utrn_0114,circBase_lifted:hsa_circ_0078127,circBase_lifted:hsa_circ_0078128	TRUE
chr10:12312025-12323836:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Utrn	circAtlas:mmu-Utrn_0024	TRUE
chr10:13879942-13942428:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Hivep2	circAtlas:mmu-Hivep2_0014,circAtlas:mmu-Hivep2_0018,circAtlas:mmu-Hivep2_0013,circAtlas:mmu-Hivep2_0050,circBase:mm9_circ_004997	TRUE
chr10:17968593-17972084:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Reps1	circAtlas:mmu-Reps1_0005	TRUE
chr10:33015070-33034274:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Trdn	circAtlas:mmu-Trdn_0007	TRUE
chr10:55963626-55965934:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Msl3l2,Tbc1d32	circAtlas:mmu-Tbc1d32_0016,circAtlas:mmu-Tbc1d32_0050	TRUE
chr10:61561635-61564000:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Aifm2	circAtlas:mmu-Aifm2_0001	TRUE
chr10:7520089-7524919:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Pcmt1	circAtlas:mmu-Pcmt1_0007,circAtlas:mmu-Pcmt1_0014,circBase_lifted:hsa_circ_0078244	TRUE
chr10:76203142-76205913:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Pcnt	circAtlas:mmu-Pcnt_0001	TRUE
chr10:92704585-92714474:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Cfap54	circAtlas:mmu-4930485B16Rik_0017	TRUE
chr11:3170244-3171294:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Eif4enif1	circAtlas:mmu-Eif4enif1_0001,circAtlas:mmu-Eif4enif1_0015	TRUE
chr11:51617312-51620405:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Sec24a	circAtlas:mmu-Sec24a_0020	TRUE
chr11:65597810-65626192:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Mir744,Map2k4	circAtlas:mmu-Map2k4_0022,circBase_lifted:hsa_circ_0007456	TRUE
chr11:77582368-77584080:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	circRNA	Nufip2	circAtlas:mmu-Nufip2_0002,circBase:mm9_circ_013703	TRUE
chr11:93795985-93803284:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Mbtd1	circAtlas:mmu-Mbtd1_0018,circAtlas:mmu-Mbtd1_0017,circBase:mm9_circ_012849,circBase_lifted:hsa_circ_0003871	TRUE
chr12:105784615-105786709:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Papola	circAtlas:mmu-Papola_0002	TRUE
chr12:17007227-17028103:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Rock2	circAtlas:mmu-Rock2_0032,circAtlas:mmu-Rock2_0100,circAtlas:mmu-Rock2_0026,circAtlas:mmu-Rock2_0098	TRUE
chr12:30066791-30067017:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	circRNA	Pxdn	circAtlas:mmu-Pxdn_0029	TRUE
chr12:31883181-31889853:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Cog5	circAtlas:mmu-Cog5_0004,circBase_lifted:hsa_circ_0081892	TRUE
chr12:3492474-3524613:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Asxl2	circAtlas:mmu-Asxl2_0021,circAtlas:mmu-Asxl2_0004,circAtlas:mmu-Asxl2_0025,circBase:mm9_circ_003099	TRUE
chr12:44329361-44346074:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Pnpla8	circAtlas:mmu-Pnpla8_0015,circAtlas:mmu-Pnpla8_0012,circAtlas:mmu-Pnpla8_0002,circAtlas:mmu-Pnpla8_0022,circAtlas:mmu-Pnpla8_0020	TRUE
chr12:57721502-57723958:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Ttc6	.	FALSE
chr12:71121710-71122843:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	circRNA	Arid4a	circAtlas:mmu-Arid4a_0014	TRUE
chr12:82387437-82389274:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Sipa1l1	circAtlas:mmu-Sipa1l1_0031,circAtlas:mmu-Sipa1l1_0022,circBase:mm9_circ_007155,circBase_lifted:hsa_circ_0001979	TRUE
chr12:8748091-8783509:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Pum2	circAtlas:mmu-Pum2_0012,circBase_lifted:hsa_circ_0052852,circBase_lifted:hsa_circ_0052853	TRUE
chr13:109876921-109909214:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Pde4d	circAtlas:mmu-Pde4d_0001,circAtlas:mmu-Pde4d_0002,circBase_lifted:hsa_circ_0072568,circBase_lifted:hsa_circ_0072570	TRUE
chr13:112627125-112630205:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Il6st	circAtlas:mmu-Il6st_0008,circAtlas:mmu-Il6st_0002	TRUE
chr13:51277124-51298571:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Spin1	circAtlas:mmu-Spin1_0002,circAtlas:mmu-Spin1_0006,circAtlas:mmu-Spin1_0010	TRUE
chr13:59660138-59662109:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Agtpbp1	circAtlas:mmu-Agtpbp1_0049,circAtlas:mmu-Agtpbp1_0137	TRUE
chr13:94613474-94619868:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Ap3b1	circAtlas:mmu-Ap3b1_0044	TRUE
chr14:23359108-23381038:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Gm46443,Kcnma1	circAtlas:mmu-Kcnma1_0045	TRUE
chr14:25503079-25537248:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Zmiz1,Mir3075	circAtlas:mmu-Zmiz1_0014,circAtlas:mmu-Zmiz1_0018,circBase:mm9_circ_009211	TRUE
chr14:27160556-27164577:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Tasor	circAtlas:mmu-Fam208a_0018	TRUE
chr14:33981582-33990909:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Gm18813,Shld2	circAtlas:mmu-Fam35a_0007,circAtlas:mmu-Fam35a_0013	TRUE
chr14:47946259-47949965:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Ktn1	circAtlas:mmu-Ktn1_0004,circAtlas:mmu-Ktn1_0104	TRUE
chr14:48405654-48416733:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Peli2	circAtlas:mmu-Peli2_0002,circBase:mm9_circ_008478	TRUE
chr14:48405654-48416733:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Peli2	circAtlas:mmu-Peli2_0002,circBase:mm9_circ_008478	TRUE
chr14:79171106-79187017:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Vwa8	circAtlas:mmu-Vwa8_0043,circAtlas:mmu-Vwa8_0145,circBase_lifted:hsa_circ_0030116,circBase_lifted:hsa_circ_0030117	TRUE
chr14:79171106-79232603:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Vwa8,Gm6997	circAtlas:mmu-Vwa8_0091,circAtlas:mmu-Vwa8_0036	TRUE
chr14:79296113-79302445:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Vwa8	circAtlas:mmu-Vwa8_0045	TRUE
chr16:11263029-11265372:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Snx29	circAtlas:mmu-Snx29_0001,circAtlas:mmu-Snx29_0040,circBase_lifted:hsa_circ_0037928	TRUE
chr16:13443372-13465163:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Parn	circAtlas:mmu-Parn_0003,circAtlas:mmu-Parn_0029,circBase_lifted:hsa_circ_0037960	TRUE
chr16:32437036-32437994:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Tfrc	circAtlas:mmu-Tfrc_0002	TRUE
chr16:33539877-33547966:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Heg1	circAtlas:mmu-Heg1_0019	TRUE
chr16:62647527-62651176:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Arl13b	circAtlas:mmu-Arl13b_0007,circAtlas:mmu-Arl13b_0008,circBase_lifted:hsa_circ_0006135	TRUE
chr16:84810515-84840631:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	App	circAtlas:mmu-App_0007,circAtlas:mmu-App_0041,circAtlas:mmu-App_0073,circBase_lifted:hsa_circ_0061339	TRUE
chr17:28621583-28631098:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Fkbp5	circAtlas:mmu-Fkbp5_0007	TRUE
chr17:40156023-40156248:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	circRNA	Gm26917	circAtlas:mmu-Gm26917_0002,circAtlas:mmu-Gm26917_0001,circAtlas:mmu-Gm26917_0003,circAtlas:mmu-Gm26917_0022	TRUE
chr17:50913323-50918223:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Plcl2	circAtlas:mmu-Plcl2_0002,circBase:mm9_circ_016423,circBase_lifted:hsa_circ_0001274	TRUE
chr17:78587402-78610537:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Gm41620,Crim1	circAtlas:mmu-Crim1_0015,circAtlas:mmu-Crim1_0046,circBase_lifted:hsa_circ_0008966,circBase_lifted:hsa_circ_0053972	TRUE
chr17:78587402-78623175:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Gm41620,Crim1	circAtlas:mmu-Crim1_0019,circAtlas:mmu-Crim1_0009,circBase_lifted:hsa_circ_0053963,circBase_lifted:hsa_circ_0003578	TRUE
chr18:13004135-13025346:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Osbpl1a	circAtlas:mmu-Osbpl1a_0021,circAtlas:mmu-Osbpl1a_0013	TRUE
chr18:21141782-21154056:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Rnf138	circAtlas:mmu-Rnf138_0003,circAtlas:mmu-Rnf138_0001,circBase_lifted:hsa_circ_0047378	TRUE
chr18:9986585-9986761:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Thoc1	circAtlas:mmu-Thoc1_0002	TRUE
chr19:27400054-27404528:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Pum3	.	FALSE
chr19:28508273-28517808:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Glis3	circAtlas:mmu-Glis3_0003,circAtlas:mmu-Glis3_0011,circAtlas:mmu-Glis3_0037,circBase_lifted:hsa_circ_0007368	TRUE
chr19:40328489-40341009:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Sorbs1	circAtlas:mmu-Sorbs1_0032	TRUE
chr19:4834752-4844037:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Gm21992,Rbm4	circAtlas:mmu-Gm21992_0002,circAtlas:mmu-Gm21992_0014,circAtlas:mmu-Gm21992_0018,circAtlas:mmu-Gm21992_0015,circAtlas:mmu-Gm21992_0036,circAtlas:mmu-Rbm4_0005,circBase:mm9_circ_001009,circBase_lifted:hsa_circ_0023011	TRUE
chr19:57617517-57645670:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Atrnl1	circAtlas:mmu-Atrnl1_0006,circAtlas:mmu-Atrnl1_0071,circAtlas:mmu-Atrnl1_0030	TRUE
chr19:8850878-8851210:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Ubxn1	circAtlas:mmu-Ubxn1_0001	TRUE
chr1:11168687-11194087:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Prex2	circAtlas:mmu-Prex2_0033	TRUE
chr1:119643677-119701001:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Ptpn4	circAtlas:mmu-Ptpn4_0010,circAtlas:mmu-Ptpn4_0120,circAtlas:mmu-Ptpn4_0121	TRUE
chr1:13291531-13356249:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Ncoa2	circAtlas:mmu-Ncoa2_0003,circAtlas:mmu-Ncoa2_0007,circAtlas:mmu-Ncoa2_0023,circAtlas:mmu-Ncoa2_0064,circAtlas:mmu-Ncoa2_0068,circAtlas:mmu-Ncoa2_0087,circBase:mm9_circ_015350	TRUE
chr1:138981084-138990709:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Dennd1b	circAtlas:mmu-Dennd1b_0009,circAtlas:mmu-Dennd1b_0023,circAtlas:mmu-Dennd1b_0087,circBase:mm9_circ_009558,circBase_lifted:hsa_circ_0006324	TRUE
chr1:139067120-139071739:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Dennd1b,Gm57793	circAtlas:mmu-Dennd1b_0016	TRUE
chr1:155828900-155838306:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Gm23744,Cep350	circAtlas:mmu-Cep350_0002,circBase:mm9_circ_002304	TRUE
chr1:176924533-176937304:-	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Akt3	circAtlas:mmu-Akt3_0023,circAtlas:mmu-Akt3_0139	TRUE
chr1:190741746-190744439:+	-0.183787228069881	-4.31235516456191	0.167023817964365	0.682770494058453	0	0.697649917961346	EI-circRNA	Flvcr1	circAtlas:mmu-Mfsd7b_0001	TRUE
